cutoff_year,concept_i_ite_donor,concept_j_tg_anchor,i_type,j_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,ml_score,graph_adoption_score,actionability_score,hybrid_adoption_score,hybrid_actionability_score
2026,salting-out confined ion gel,MXene-reinforced thermogalvanic gel,gel_microstructure,material_system,12,23,6,13,8,16,8,2.1989551144851944,276,2,0.05564978920954547,1,2,1,1,1,0.9262340425993849,1.5745180722891565,1.6745180722891566,0.9120481927710843,1.0120481927710843
2026,redox-solvation hybrid entropy,organic redox molecular design,solvation_entropy,redox_chemistry,15,20,9,13,12,16,4,1.0818682338375252,300,2,0.055597534553019835,1,4,1,1,1,0.8903734863416757,1.459036144578313,1.6390361445783133,0.8319277108433736,1.0119277108433735
2026,bidirectional cationic anchoring thermodiffusion,charge-transfer resistance engineering,transport_mechanism,electrode_interface,8,31,0,31,8,14,6,1.6038207560273998,248,2,0.04888250745234935,1,4,1,0,1,0.8578118614693024,1.4943975903614457,1.6743975903614459,0.8289156626506025,1.0089156626506024
2026,convection-resolved resistance decomposition,gel-confined redox transport,transport_mechanism,gel_microstructure,5,52,3,47,5,38,5,1.399275305717062,260,2,0.015570908150335752,1,3,1,1,1,0.878930423342509,1.4640361445783132,1.6440361445783134,0.8289156626506025,1.0089156626506024
2026,bidirectional cationic anchoring thermodiffusion,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,8,32,0,18,8,29,6,1.6038207560273998,256,2,0.02181765044075258,1,4,1,0,1,0.8414086672385331,1.495602409638554,1.6756024096385542,0.822289156626506,1.002289156626506
2026,solvent-shell water/DES regulation,double-network hydrogel mechanics,solvation_entropy,gel_microstructure,12,20,5,11,11,16,6,1.5972207546451282,240,2,0.0,1,5,1,1,1,0.9001973780583699,1.4140361445783132,1.5940361445783133,0.822289156626506,1.002289156626506
2026,thermoresponsive micellization p/n conversion,cellulose nanofiber scaffold,phase_or_species_transition,gel_microstructure,6,31,2,19,4,29,6,1.6716951913202478,186,2,0.013619790771624542,1,2,1,1,1,0.9028468575457433,1.4024096385542169,1.582409638554217,0.8186746987951807,0.9986746987951807
2026,salting-out confined ion gel,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,12,23,6,18,8,14,8,2.1919857285758657,276,2,0.0057455326717403684,1,2,1,1,1,0.9378202873348078,1.5221686746987952,1.6221686746987953,0.8981927710843374,0.9981927710843373
2026,salting-out confined ion gel,deep-eutectic eutogel electrolyte,gel_microstructure,material_system,12,26,6,15,8,22,9,2.451716030748137,312,2,0.017668229025309113,1,2,1,1,1,0.8976959043729174,1.584879518072289,1.684879518072289,0.8951807228915662,0.9951807228915662
2026,redox-solvation hybrid entropy,double-network hydrogel mechanics,solvation_entropy,gel_microstructure,15,20,9,11,12,16,5,1.3415985360097968,300,2,0.0078067506342661104,1,4,1,1,1,0.8636113629521907,1.4544578313253012,1.6344578313253013,0.8150602409638554,0.9950602409638554
2026,bidirectional cationic anchoring thermodiffusion,cellulose nanofiber scaffold,transport_mechanism,gel_microstructure,8,31,0,19,8,29,6,1.6038207560273998,248,2,0.0,1,4,1,0,1,0.8827677997877978,1.4246385542168674,1.6046385542168675,0.8144578313253013,0.9944578313253012
2026,solvent-shell water/DES regulation,imidazolium ionic-liquid phase transition electrolyte,solvation_entropy,material_system,12,21,5,13,11,18,5,1.320282861236271,252,2,0.014825764450098188,1,5,1,1,1,0.8700046527476606,1.4273493975903615,1.6073493975903617,0.8096385542168675,0.9896385542168674
2026,thermoresponsive micellization p/n conversion,dynamic crosslinked gel network,phase_or_species_transition,gel_microstructure,6,38,2,23,4,33,5,1.3527662024164466,228,2,0.007655852835292551,1,2,1,1,1,0.9022723133460278,1.3924096385542166,1.5724096385542168,0.8090361445783133,0.9890361445783132
2026,redox-solvation hybrid entropy,interpenetrating-network thermogalvanic hydrogel,solvation_entropy,gel_microstructure,15,17,9,11,12,11,5,1.3858571018421793,255,2,0.016472537393892154,1,4,1,1,1,0.855220046195265,1.4477108433734938,1.627710843373494,0.8060240963855422,0.9860240963855421
2026,salting-out confined ion gel,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,12,21,6,13,8,18,9,2.478191212881559,252,2,0.020369887178848363,1,2,1,1,1,0.8993198828909512,1.540180722891566,1.6401807228915661,0.8849397590361445,0.9849397590361445
2026,hydrogel volume-phase transition thermocell,ferri/ferrocyanide redox chemistry,phase_or_species_transition,redox_chemistry,5,50,0,47,5,32,5,1.3928081405782942,250,2,0.0,1,6,1,0,1,0.8937394211281644,1.3927710843373493,1.5727710843373495,0.803012048192771,0.983012048192771
2026,zwitterionic hydrogel ion regulation,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,6,50,2,47,5,32,6,1.7316666150111795,300,2,0.0033634874207194394,1,2,1,1,1,0.9286153742735315,1.5001204819277107,1.6001204819277108,0.8825301204819277,0.9825301204819277
2026,salting-out confined ion gel,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,12,38,6,23,8,33,10,2.8860105126513886,456,2,0.055392939533940574,0,2,1,1,1,0.9498175415712706,1.7002409638554217,1.7002409638554217,0.9813253012048193,0.9813253012048193
2026,hydrogel volume-phase transition thermocell,anti-freezing organohydrogel design,phase_or_species_transition,gel_microstructure,5,37,0,25,5,32,5,1.3928081405782942,185,2,0.10788452586952886,1,6,1,0,1,0.8811773672383858,1.3960240963855421,1.5760240963855423,0.7969879518072289,0.9769879518072289
2026,solvent-shell water/DES regulation,organic redox molecular design,solvation_entropy,redox_chemistry,12,20,5,13,11,16,4,1.0818682338375252,240,2,0.026457297761218156,1,5,1,1,1,0.8904053106176539,1.3840963855421684,1.5640963855421686,0.7963855421686747,0.9763855421686747
2026,hydrogel volume-phase transition thermocell,Fe2+/Fe3+ solvation redox chemistry,phase_or_species_transition,redox_chemistry,5,47,0,41,5,31,5,1.3928081405782942,235,2,0.017085413679429798,1,6,1,0,1,0.8572204459409272,1.4213253012048193,1.6013253012048194,0.7951807228915663,0.9751807228915662
2026,double-network hydrogel mechanics,hexacyanoferrate redox electrode,gel_microstructure,electrode_interface,20,14,11,3,16,11,9,2.400439690897731,280,2,0.0,1,3,1,1,1,0.8990179864541454,1.5159638554216868,1.6159638554216869,0.869277108433735,0.9692771084337349
2026,salting-out confined ion gel,organic redox molecular design,gel_microstructure,redox_chemistry,12,20,6,13,8,16,9,2.4953988041181447,240,2,0.0,1,2,1,1,1,0.9287393499670534,1.4739156626506025,1.5739156626506026,0.8686746987951807,0.9686746987951806
2026,bidirectional cationic anchoring thermodiffusion,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,8,26,0,15,8,22,6,1.6038207560273998,208,2,0.02443986087705429,1,4,1,0,1,0.7961364695786879,1.4435542168674698,1.62355421686747,0.7879518072289157,0.9679518072289156
2026,convection-resolved resistance decomposition,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,5,38,3,23,5,33,5,1.399275305717062,190,2,0.003172255619822125,1,3,1,1,1,0.8981461175512838,1.3517469879518071,1.5317469879518073,0.7879518072289157,0.9679518072289156
2026,ion-dipole interaction transport,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,18,14,4,3,15,11,7,1.857493817329635,252,2,0.0,1,0,1,1,1,0.7685049165807183,1.4623493975903614,1.6423493975903616,0.7873493975903614,0.9673493975903613
2026,soft mixed ionic-electronic coupling,salting-out confined ion gel,transport_mechanism,gel_microstructure,16,12,3,6,16,8,7,1.9541782388612083,192,2,0.03328527621616283,1,10,1,1,1,0.7369390898771441,1.4690963855421684,1.6490963855421685,0.7855421686746988,0.9655421686746988
2026,double-network hydrogel mechanics,chaotropic polymer-water disruption,gel_microstructure,gel_microstructure,20,32,11,18,16,29,15,4.154115522902038,640,2,0.006957714047107041,0,3,1,1,1,0.9082198871174053,1.7071084337349396,1.7071084337349396,0.9644578313253012,0.9644578313253012
2026,thermoresponsive micellization p/n conversion,charge-transfer resistance engineering,phase_or_species_transition,electrode_interface,6,31,2,31,4,14,5,1.3947572979113902,186,2,0.0069815927936588635,1,2,1,1,1,0.8975772648917102,1.3506626506024095,1.5306626506024097,0.7843373493975904,0.9643373493975903
2026,ion-dipole interaction transport,salting-out confined ion gel,transport_mechanism,gel_microstructure,18,12,4,6,15,8,7,1.9107193145131371,216,2,0.026574853824481652,1,0,1,1,1,0.6518432352267332,1.4831927710843371,1.6631927710843373,0.7795180722891566,0.9595180722891565
2026,redox-solvation hybrid entropy,carbon-electrode redox interface,solvation_entropy,electrode_interface,15,21,9,20,12,5,3,0.787722749192082,315,2,0.0614899253562953,1,4,1,1,1,0.8176977125478945,1.4013253012048192,1.5813253012048194,0.7728915662650602,0.9528915662650601
2026,bidirectional cationic anchoring thermodiffusion,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,8,21,0,13,8,18,6,1.6991654456660177,168,2,0.05186875277991999,1,4,1,0,1,0.7947494423369186,1.4048795180722888,1.584879518072289,0.7692771084337349,0.9492771084337348
2026,polarized-membrane ionic thermal potential,gel-confined redox transport,transport_mechanism,gel_microstructure,4,52,0,47,4,38,4,1.2222628894849525,208,2,0.0070880712689533045,1,11,1,0,1,0.8744107207291973,1.342710843373494,1.5227108433734942,0.7674698795180723,0.9474698795180723
2026,solvent-shell water/DES regulation,interpenetrating-network thermogalvanic hydrogel,solvation_entropy,gel_microstructure,12,17,5,11,11,11,5,1.3502726442575483,204,2,0.007796221933666616,1,5,1,1,1,0.8528113792557701,1.3699999999999999,1.55,0.7674698795180723,0.9474698795180723
2026,double-network hydrogel mechanics,interpenetrating-network thermogalvanic hydrogel,gel_microstructure,gel_microstructure,20,17,11,11,16,11,11,2.975224859169027,340,2,0.3286087494730207,0,3,1,1,1,0.9076695264368755,1.673734939759036,1.673734939759036,0.9457831325301205,0.9457831325301205
2026,salting-out confined ion gel,carbon-electrode redox interface,gel_microstructure,electrode_interface,12,21,6,20,8,5,7,1.9974620573233692,252,2,0.0,1,2,1,1,1,0.8881156813366156,1.4707831325301204,1.5707831325301205,0.8367469879518072,0.9367469879518072
2026,thermoresponsive micellization p/n conversion,deep-eutectic eutogel electrolyte,phase_or_species_transition,material_system,6,26,2,15,4,22,5,1.3947572979113902,156,2,0.0,1,2,1,1,1,0.8984069791840381,1.2640361445783133,1.4440361445783134,0.7512048192771086,0.9312048192771085
2026,solvent-shell water/DES regulation,carbon-electrode redox interface,solvation_entropy,electrode_interface,12,21,5,20,11,5,4,1.0433449678274136,252,2,0.010710618169690975,1,5,1,1,1,0.8016959567701893,1.36644578313253,1.5464457831325302,0.7512048192771084,0.9312048192771083
2026,hydrogel volume-phase transition thermocell,cellulose nanofiber scaffold,phase_or_species_transition,gel_microstructure,5,31,0,19,5,29,5,1.3928081405782942,155,2,0.028004170545338856,1,6,1,0,1,0.8741748669369878,1.3090361445783132,1.4890361445783133,0.7506024096385542,0.9306024096385541
2026,hydrogel volume-phase transition thermocell,charge-transfer resistance engineering,phase_or_species_transition,electrode_interface,5,31,0,31,5,14,5,1.3928081405782942,155,2,0.03855514483752797,1,6,1,0,1,0.8588722047790376,1.3181927710843373,1.4981927710843375,0.7487951807228916,0.9287951807228916
2026,hydrogel volume-phase transition thermocell,dynamic crosslinked gel network,phase_or_species_transition,gel_microstructure,5,38,0,23,5,33,4,1.0738791516744932,190,2,0.015168036434127665,1,6,1,0,1,0.8580422524989371,1.315903614457831,1.4959036144578313,0.7463855421686747,0.9263855421686746
2026,convection-resolved resistance decomposition,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,5,37,3,25,5,32,4,1.0708165669640108,185,2,0.013997986127285022,1,3,1,1,1,0.8782479173484885,1.2907831325301204,1.4707831325301206,0.7463855421686747,0.9263855421686746
2026,hydrogel volume-phase transition thermocell,chaotropic polymer-water disruption,phase_or_species_transition,gel_microstructure,5,32,0,18,5,29,5,1.3928081405782942,160,2,0.01480611663192739,1,6,1,0,1,0.852717609355532,1.3133734939759036,1.4933734939759038,0.7397590361445783,0.9197590361445782
2026,polarized-membrane ionic thermal potential,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,4,50,0,47,4,32,3,0.8826396175898439,200,2,0.0,1,11,1,0,1,0.8898624657679708,1.2427710843373494,1.4227710843373496,0.7373493975903614,0.9173493975903614
2026,convection-resolved resistance decomposition,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,5,32,3,18,5,29,4,1.0708165669640108,160,2,0.01872268086535584,1,3,1,1,1,0.8783815405398014,1.2572891566265059,1.437289156626506,0.736144578313253,0.9161445783132529
2026,ion-dipole interaction transport,hierarchical porous electrode interface,transport_mechanism,electrode_interface,18,10,4,7,15,7,6,1.6135150188701184,180,2,0.09231867738843579,1,0,1,1,1,0.5297008730480817,1.4230722891566263,1.6030722891566265,0.7349397590361446,0.9149397590361446
2026,redox-solvation hybrid entropy,hexacyanoferrate redox electrode,solvation_entropy,electrode_interface,15,14,9,3,12,11,3,0.787722749192082,210,2,0.05434188399371887,1,4,1,1,1,0.8559140593655521,1.302289156626506,1.4822891566265062,0.7349397590361446,0.9149397590361446
2026,nanochannel-confined ion transport,coupling-enhanced hydrogel thermoelectric effect,transport_mechanism,gel_microstructure,19,9,7,7,19,8,6,1.64830139929028,171,2,0.012996309357019583,1,6,1,1,1,0.7086669622905402,1.3735542168674697,1.5535542168674699,0.7349397590361446,0.9149397590361446
2026,nanochannel-confined ion transport,hierarchical porous electrode interface,transport_mechanism,electrode_interface,19,10,7,7,19,7,5,1.341593701757318,190,2,0.007136072976735782,1,6,1,1,1,0.7794107336007522,1.3459036144578314,1.5259036144578315,0.7343373493975904,0.9143373493975904
2026,bidirectional cationic anchoring thermodiffusion,organic redox molecular design,transport_mechanism,redox_chemistry,8,20,0,13,8,16,6,1.6038207560273998,160,2,0.014738100634974223,1,4,1,0,1,0.7430138983431778,1.3486144578313253,1.5286144578313254,0.7295180722891565,0.9095180722891565
2026,bidirectional cationic anchoring thermodiffusion,double-network hydrogel mechanics,transport_mechanism,gel_microstructure,8,20,0,11,8,16,6,1.6038207560273998,160,2,0.004058876552006257,1,4,1,0,1,0.7473800933836683,1.324036144578313,1.5040361445783132,0.7216867469879518,0.9016867469879517
2026,polarized-membrane ionic thermal potential,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,4,37,0,25,4,32,4,1.2222628894849525,148,2,0.009211823798077001,1,11,1,0,1,0.8737428305438601,1.2306626506024094,1.4106626506024096,0.7210843373493976,0.9010843373493975
2026,bidirectional cationic anchoring thermodiffusion,interpenetrating-network thermogalvanic hydrogel,transport_mechanism,gel_microstructure,8,17,0,11,8,11,7,1.982743937717351,136,2,0.04493247587534219,1,4,1,0,1,0.6711124783329865,1.3568674698795178,1.536867469879518,0.7204819277108434,0.9004819277108433
2026,polarized-membrane ionic thermal potential,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,4,32,0,18,4,29,4,1.2222628894849525,128,2,0.03699030912296977,1,11,1,0,1,0.8719618987203068,1.228012048192771,1.4080120481927711,0.7180722891566265,0.8980722891566264
2026,zwitterionic hydrogel ion regulation,charge-transfer resistance engineering,gel_microstructure,electrode_interface,6,31,2,31,5,14,5,1.4404599387912171,186,2,0.0146251681144938,1,2,1,1,1,0.8980463233095901,1.3720481927710844,1.4720481927710845,0.7963855421686747,0.8963855421686747
2026,soft mixed ionic-electronic coupling,coupling-enhanced hydrogel thermoelectric effect,transport_mechanism,gel_microstructure,16,9,3,7,16,8,7,1.9105690508205662,144,2,0.18882182603157996,1,10,1,1,1,0.5328553810004368,1.3888554216867468,1.568855421686747,0.7156626506024096,0.8956626506024096
2026,thermoresponsive micellization p/n conversion,imidazolium ionic-liquid phase transition electrolyte,phase_or_species_transition,material_system,6,21,2,13,4,18,5,1.3881166992689142,126,2,0.025817185327601935,1,2,1,1,1,0.8414810443874408,1.2480722891566263,1.4280722891566264,0.7132530120481928,0.8932530120481927
2026,hydrogel volume-phase transition thermocell,deep-eutectic eutogel electrolyte,phase_or_species_transition,material_system,5,26,0,15,5,22,5,1.3928081405782942,130,2,0.03346715353695156,1,6,1,0,1,0.7974873573494952,1.2699999999999998,1.45,0.7126506024096385,0.8926506024096384
2026,thermoresponsive micellization p/n conversion,organic redox molecular design,phase_or_species_transition,redox_chemistry,6,20,2,13,4,16,6,1.6716951913202478,120,2,0.0,1,2,1,1,1,0.8719271705524014,1.2206024096385542,1.4006024096385543,0.7120481927710844,0.8920481927710844
2026,solvent-shell water/DES regulation,hexacyanoferrate redox electrode,solvation_entropy,electrode_interface,12,14,5,3,11,11,4,1.0433449678274136,168,2,0.012116344139646322,1,5,1,1,1,0.8224325197742046,1.2563253012048192,1.4363253012048194,0.7108433734939759,0.8908433734939758
2026,bidirectional cationic anchoring thermodiffusion,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,8,23,0,18,8,14,4,1.0453346862335728,184,2,0.013879195360493502,1,4,1,0,1,0.7836757525037649,1.2815060240963854,1.4615060240963855,0.7108433734939759,0.8908433734939758
2026,zwitterionic hydrogel ion regulation,gel-confined redox transport,gel_microstructure,gel_microstructure,6,52,2,47,5,38,6,1.7316666150111795,312,2,0.010846088936040601,0,2,1,1,1,0.9057899663051432,1.5328915662650602,1.5328915662650602,0.8849397590361445,0.8849397590361445
2026,soft mixed ionic-electronic coupling,hierarchical porous electrode interface,transport_mechanism,electrode_interface,16,10,3,7,16,7,5,1.3441310511153328,160,2,0.05224407469123101,1,10,1,1,1,0.6065073231198348,1.3304819277108433,1.5104819277108434,0.6993975903614458,0.8793975903614457
2026,zwitterionic hydrogel ion regulation,anti-freezing organohydrogel design,gel_microstructure,gel_microstructure,6,37,2,25,5,32,6,1.7316666150111795,222,2,0.11627186755723892,0,2,1,1,1,0.9253520679390868,1.4986746987951807,1.4986746987951807,0.8783132530120483,0.8783132530120483
2026,convection-resolved resistance decomposition,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,5,21,3,13,5,18,5,1.399275305717062,105,2,0.06237854878062723,1,3,1,1,1,0.8524078867141218,1.2151204819277108,1.395120481927711,0.6975903614457831,0.8775903614457831
2026,polarized-membrane ionic thermal potential,cellulose nanofiber scaffold,transport_mechanism,gel_microstructure,4,31,0,19,4,29,4,1.2222628894849525,124,2,0.0,1,11,1,0,1,0.8889487608486162,1.1486144578313253,1.3286144578313255,0.6927710843373494,0.8727710843373493
2026,biomass-derived porous carbon electrode,gel-confined redox transport,electrode_interface,gel_microstructure,3,52,1,47,2,38,3,0.9385944038768146,156,2,0.012367443326542757,1,3,1,1,1,0.8471064383910198,1.197831325301205,1.3778313253012051,0.6927710843373494,0.8727710843373493
2026,salting-out confined ion gel,interpenetrating-network thermogalvanic hydrogel,gel_microstructure,gel_microstructure,12,17,6,11,8,11,7,1.886239129161487,204,2,0.078811805699773,0,2,1,1,1,0.9184423141135393,1.4970481927710841,1.4970481927710841,0.8710843373493976,0.8710843373493976
2026,zwitterionic hydrogel ion regulation,deep-eutectic eutogel electrolyte,gel_microstructure,material_system,6,26,2,15,5,22,5,1.3978584143158455,156,2,0.04029436153523221,1,2,1,1,1,0.885422671683826,1.3323493975903613,1.4323493975903614,0.7704819277108433,0.8704819277108433
2026,thermoresponsive micellization p/n conversion,double-network hydrogel mechanics,phase_or_species_transition,gel_microstructure,6,20,2,11,4,16,5,1.3527662024164466,120,2,0.0,1,2,1,1,1,0.8606631475552479,1.1686746987951806,1.3486746987951808,0.6903614457831325,0.8703614457831325
2026,redox-solvation hybrid entropy,salting-out confined ion gel,solvation_entropy,gel_microstructure,15,12,9,6,12,8,3,0.7897530648584459,180,2,0.0107455739851645,1,4,1,1,1,0.8083265821997454,1.2100602409638554,1.3900602409638556,0.6861445783132529,0.8661445783132529
2026,biomass-derived porous carbon electrode,ferri/ferrocyanide redox chemistry,electrode_interface,redox_chemistry,3,50,1,47,2,32,3,0.9385944038768146,150,2,0.005812470119269572,1,3,1,1,1,0.8554894283002626,1.166746987951807,1.3467469879518073,0.6837349397590361,0.863734939759036
2026,salting-out confined ion gel,hexacyanoferrate redox electrode,gel_microstructure,electrode_interface,12,14,6,3,8,11,6,1.5950324529415245,168,2,0.0,1,2,1,1,1,0.8826600497497532,1.3192168674698794,1.4192168674698795,0.7632530120481927,0.8632530120481927
2026,polarized-membrane ionic thermal potential,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,4,38,0,23,4,33,3,0.8762866332237589,152,2,0.0036027314322989415,1,11,1,0,1,0.8593633557325848,1.1568072289156626,1.3368072289156627,0.6825301204819276,0.8625301204819276
2026,bidirectional cationic anchoring thermodiffusion,carbon-electrode redox interface,transport_mechanism,electrode_interface,8,21,0,20,8,5,5,1.3202422639760663,168,2,0.011936085299339726,1,4,1,0,1,0.5759014304045523,1.3081927710843373,1.4881927710843375,0.6819277108433734,0.8619277108433734
2026,bidirectional cationic anchoring thermodiffusion,MXene-reinforced thermogalvanic gel,transport_mechanism,material_system,8,23,0,13,8,16,3,0.7704271084910792,184,2,0.044645643732760885,1,4,1,0,1,0.7113056253717458,1.2374698795180723,1.4174698795180725,0.6765060240963856,0.8565060240963855
2026,convection-resolved resistance decomposition,cellulose nanofiber scaffold,transport_mechanism,gel_microstructure,5,31,3,19,5,29,3,0.7796098907440485,155,2,0.0,1,3,1,1,1,0.8907566568169258,1.1179518072289156,1.2979518072289158,0.6740963855421688,0.8540963855421687
2026,thermoresponsive micellization p/n conversion,MXene-reinforced thermogalvanic gel,phase_or_species_transition,material_system,6,23,2,13,4,16,3,0.7942801326226197,138,2,0.03047704315416285,1,2,1,1,1,0.8337938848649409,1.1581927710843372,1.3381927710843373,0.672289156626506,0.852289156626506
2026,nanochannel-confined ion transport,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,19,9,7,9,19,0,4,1.055984894039621,171,2,0.0702569005781893,1,6,1,1,1,0.416795970460942,1.3095180722891564,1.4895180722891566,0.6686746987951807,0.8486746987951806
2026,convection-resolved resistance decomposition,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,5,23,3,18,5,14,4,1.1395450035447905,115,2,0.0077958468692053895,1,3,1,1,1,0.835911072633557,1.1492168674698795,1.3292168674698797,0.6680722891566265,0.8480722891566265
2026,double-network hydrogel mechanics,salting-out confined ion gel,gel_microstructure,gel_microstructure,20,12,11,6,16,8,8,2.3245130840641988,240,2,0.01765922761122148,0,3,1,1,1,0.8671095168108602,1.5116265060240963,1.5116265060240963,0.846987951807229,0.846987951807229
2026,redox-solvation hybrid entropy,Cu-based n/p redox thermocell,solvation_entropy,redox_chemistry,15,10,9,9,12,2,3,0.9728273738339221,150,2,0.059900376921917076,1,4,1,1,1,0.7087810795057797,1.22144578313253,1.4014457831325302,0.6668674698795181,0.846867469879518
2026,ion-dipole interaction transport,coupling-enhanced hydrogel thermoelectric effect,transport_mechanism,gel_microstructure,18,9,4,7,15,8,5,1.3477496261203896,162,2,0.0,1,0,1,1,1,0.43730192196110823,1.2697590361445783,1.4497590361445785,0.6596385542168675,0.8396385542168674
2026,convection-resolved resistance decomposition,MXene-reinforced thermogalvanic gel,transport_mechanism,material_system,5,23,3,13,5,16,4,1.0708165669640108,115,2,0.013073541891829148,1,3,1,1,1,0.7981846230878977,1.1413855421686745,1.3213855421686747,0.6548192771084338,0.8348192771084337
2026,redox-solvation hybrid entropy,hierarchical porous electrode interface,solvation_entropy,electrode_interface,15,10,9,7,12,7,3,0.8049303404286678,150,2,0.0038672440215301723,1,4,1,1,1,0.8051343605520862,1.1408433734939758,1.320843373493976,0.6548192771084337,0.8348192771084336
2026,zwitterionic hydrogel ion regulation,chaotropic polymer-water disruption,gel_microstructure,gel_microstructure,6,32,2,18,5,29,5,1.3978584143158455,192,2,0.034865792154251576,0,2,1,1,1,0.9237696111625151,1.4077710843373494,1.4077710843373494,0.833132530120482,0.833132530120482
2026,convection-resolved resistance decomposition,double-network hydrogel mechanics,transport_mechanism,gel_microstructure,5,20,3,11,5,16,5,1.399275305717062,100,2,0.0,1,3,1,1,1,0.8499304839351011,1.1224698795180723,1.3024698795180725,0.6518072289156627,0.8318072289156626
2026,convection-resolved resistance decomposition,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,5,26,3,15,5,22,3,0.7796098907440485,130,2,0.02801389248792593,1,3,1,1,1,0.8155384463715151,1.1296385542168674,1.3096385542168676,0.6493975903614457,0.8293975903614457
2026,thermoresponsive micellization p/n conversion,carbon-electrode redox interface,phase_or_species_transition,electrode_interface,6,21,2,20,4,5,4,1.111178805860057,126,2,0.0,1,2,1,1,1,0.7692738425597008,1.148614457831325,1.3286144578313253,0.6475903614457831,0.827590361445783
2026,zwitterionic hydrogel ion regulation,cellulose nanofiber scaffold,gel_microstructure,gel_microstructure,6,31,2,19,5,29,6,1.7316666150111795,186,2,0.0,0,2,1,1,1,0.9502677844416385,1.3686746987951808,1.3686746987951808,0.8271084337349398,0.8271084337349398
2026,polarized-membrane ionic thermal potential,Fe2+/Fe3+ solvation redox chemistry,transport_mechanism,redox_chemistry,4,47,0,41,4,31,2,0.5366633613286502,188,2,0.0019465598765698272,1,11,1,0,1,0.7894397612507261,1.134879518072289,1.3148795180722892,0.6439759036144578,0.8239759036144577
2026,solvent-shell water/DES regulation,salting-out confined ion gel,solvation_entropy,gel_microstructure,12,12,5,6,11,8,3,0.7897530648584459,144,2,0.00868345743450453,1,5,1,1,1,0.7437142958122609,1.1392168674698795,1.3192168674698797,0.6379518072289156,0.8179518072289156
2026,thermoresponsive micellization p/n conversion,interpenetrating-network thermogalvanic hydrogel,phase_or_species_transition,gel_microstructure,6,17,2,11,4,11,4,1.0758283090075893,102,2,0.029041993112198506,1,2,1,1,1,0.7835204306310735,1.1229518072289157,1.302951807228916,0.6361445783132531,0.816144578313253
2026,solvent-shell water/DES regulation,hierarchical porous electrode interface,solvation_entropy,electrode_interface,12,10,5,7,11,7,4,1.0605525590639993,120,2,0.005490781561949229,1,5,1,1,1,0.7388003176939248,1.135602409638554,1.3156024096385541,0.6349397590361445,0.8149397590361445
2026,zwitterionic hydrogel ion regulation,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,6,21,2,13,5,18,4,1.0789294254120445,126,2,0.07135821791506385,1,2,1,1,1,0.8575407830737899,1.2238554216867468,1.3238554216867469,0.7072289156626506,0.8072289156626505
2026,polarized-membrane ionic thermal potential,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,4,26,0,15,4,22,4,1.2222628894849525,104,2,0.003479531689763898,1,11,1,0,1,0.798172912348172,1.0990963855421687,1.2790963855421689,0.6271084337349397,0.8071084337349397
2026,ion-dipole interaction transport,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,18,9,4,9,15,0,5,1.3279062111524214,162,2,0.0,1,0,1,1,1,0.19843666820263128,1.2663855421686747,1.4463855421686749,0.6216867469879518,0.8016867469879517
2026,solvent-shell water/DES regulation,water-state regulated MXene hydrogel,solvation_entropy,gel_microstructure,12,7,5,7,11,2,5,1.4868974964436927,84,2,0.2741285357502362,1,5,1,1,1,0.38413659088856283,1.1803614457831324,1.3603614457831326,0.6138554216867469,0.7938554216867468
2026,redox-solvation hybrid entropy,coupling-enhanced hydrogel thermoelectric effect,solvation_entropy,gel_microstructure,15,9,9,7,12,8,3,0.787722749192082,135,2,0.006940363370883813,1,4,1,1,1,0.7252118469759803,1.1133734939759035,1.2933734939759036,0.6132530120481928,0.7932530120481928
