pair_id,iTE_relation,TG_relation,iTE_paper,TG_paper,exact,semantic,relation_constrained,neighborhood,neighborhood_component,role_component,predicate_component,tie
PAIR-1ba029af7ac4,MP1-iTE-P0336-04,MP1-TG-P0175-03,P0336,P0175,0,0.6758984476327896,0.5393339909613133,0.43146719276905066,0.0,0.5,0.0,1ba029af7ac41090ac0fba8209c0f6e77796d8fbcc17c3a05cdd4c60299b7002
PAIR-82178c7a66fd,MP1-iTE-P0336-04,MP1-TG-P0176-01,P0336,P0176,0,0.6695564687252045,0.4352117046713829,0.3481693637371064,0.0,0.0,0.0,82178c7a66fddd8039244836486b94d8aafbec84695d4a9e905cd401ed2fbc60
PAIR-78bab9e48371,MP1-iTE-P0336-04,MP1-TG-P0188-01,P0336,P0188,0,0.671272411942482,0.4363270677626133,0.34906165421009067,0.0,0.0,0.0,78bab9e48371459627c7fed3607d57c1a049390e0611110b84dbacc901c089ac
PAIR-c204579790d0,MP1-iTE-P0336-04,MP1-TG-P0197-01,P0336,P0197,0,0.7434125393629074,0.5832181505858899,0.46657452046871195,0.0,0.5,0.0,c204579790d0010e2a9fb3916c2468615ea5c5be6c1d7dce93a80002b9e27a8c
PAIR-a92079ec62f5,MP1-iTE-P0336-04,MP1-TG-P0197-02,P0336,P0197,0,0.7528693228960037,0.4893650598824024,0.39149204790592196,0.0,0.0,0.0,a92079ec62f54fcc548d8737645bfc3686b41402823f2df26ca8828dc6e41209
PAIR-1bebde3f6bee,MP1-iTE-P0336-04,MP1-TG-P0247-03,P0336,P0247,0,0.6711578220129013,0.43625258430838587,0.3490020674467087,0.0,0.0,0.0,1bebde3f6beed566d9be00c20a953a2f7904336c06bd0fdeb0c162b642e82fe7
PAIR-0819ad20f13a,MP1-iTE-P0336-04,MP1-TG-P0247-04,P0336,P0247,0,0.6658633500337601,0.43281117752194403,0.34624894201755524,0.0,0.0,0.0,0819ad20f13a0a2f05bd7d31fe9fc703318507310c75055f5ac618ae9c848682
PAIR-45fdb8d20ae8,MP1-iTE-P0336-04,MP1-TG-P0267-01,P0336,P0267,0,0.6885083615779877,0.447530435025692,0.3580243480205536,0.0,0.0,0.0,45fdb8d20ae87fef741b7510de5c1c321e457257b031b69eb6eaae3288d0aef8
PAIR-1dc45ab267c8,MP1-iTE-P0336-05,MP1-TG-P0003-01,P0336,P0003,0,0.6726232022047043,0.5872050814330578,0.4697640651464463,0.0,0.0,1.0,1dc45ab267c874a56994aef126dba72dc4f3a8f2052d43b2a632a92681637de1
PAIR-b7ed411d9a8a,MP1-iTE-P0336-05,MP1-TG-P0141-02,P0336,P0141,0,0.6570258140563965,0.5270667791366578,0.42165342330932626,0.0,0.5,0.0,b7ed411d9a8af34c52a16c65eda0a6816f7a9f4a2e7a592c00521ed1373998b8
PAIR-9049e608b1e2,MP1-iTE-P0336-05,MP1-TG-P0142-02,P0336,P0142,0,0.7102304697036743,0.4616498053073883,0.3693198442459107,0.0,0.0,0.0,9049e608b1e219ee015852e7b0f76509781162ea587f1af969ff3cae69b38120
PAIR-96b64f6e9050,MP1-iTE-P0336-05,MP1-TG-P0142-03,P0336,P0142,0,0.6935828328132629,0.550828841328621,0.4406630730628968,0.0,0.5,0.0,96b64f6e9050cd3fdd3393162b2572ee4c1a71ff27a4a4c61442ba7099394e6c
PAIR-66adc3905eea,MP1-iTE-P0336-05,MP1-TG-P0145-03,P0336,P0145,0,0.6858535408973694,0.4458048015832901,0.3566438412666321,0.0,0.0,0.0,66adc3905eeaadbd3a36f4d745f55a717d01b8ce463f0e543f38b7bee606d854
PAIR-ae4889f937b2,MP1-iTE-P0336-05,MP1-TG-P0146-01,P0336,P0146,0,0.683349221944809,0.5441769942641258,0.4353415954113007,0.0,0.5,0.0,ae4889f937b25beb916533a9f13d1c04faa97292adf5a6464e7c7d385c4044a5
PAIR-08e18c36e828,MP1-iTE-P0336-05,MP1-TG-P0146-02,P0336,P0146,0,0.684626430273056,0.5450071796774865,0.4360057437419892,0.0,0.5,0.0,08e18c36e828efd3618a5a379a506464c6ee83a588c534bd6194f186e664a530
PAIR-182f651eb305,MP1-iTE-P0336-05,MP1-TG-P0146-03,P0336,P0146,0,0.6814585626125336,0.5429480656981468,0.43435845255851746,0.0,0.5,0.0,182f651eb305f61daee21c2b07b72f2ee286fdb5c343e69935d93953f69cdc77
PAIR-cb95581c8ae5,MP1-iTE-P0336-05,MP1-TG-P0174-01,P0336,P0174,0,0.6728444844484329,0.4373489148914814,0.34987913191318515,0.0,0.0,0.0,cb95581c8ae58bc0a8cdca37a9a71b02101b53120885e43c6019d5447ffdefcd
PAIR-c22327e52989,MP1-iTE-P0336-05,MP1-TG-P0174-02,P0336,P0174,0,0.6716421097517014,0.4365673713386059,0.3492538970708847,0.0,0.0,0.0,c22327e529895d92657d965f382518f70b1ffe026bd73e4b0c5bfac785bab8ef
PAIR-1e46bb2eac49,MP1-iTE-P0336-05,MP1-TG-P0175-03,P0336,P0175,0,0.7229482233524323,0.469916345179081,0.3759330761432648,0.0,0.0,0.0,1e46bb2eac4925fff936bb86f0c96db050d3ab081d183fbf8b827e0f067a61bb
PAIR-e95fcb6c1bee,MP1-iTE-P0336-05,MP1-TG-P0175-04,P0336,P0175,0,0.6870127618312836,0.44655829519033435,0.3572466361522675,0.0,0.0,0.0,e95fcb6c1bee7ea119302ee1f2baab4d0ea3ca3d32fb7767c8336f5e97b6ed6d
PAIR-9bf98daf181e,MP1-iTE-P0336-05,MP1-TG-P0176-01,P0336,P0176,0,0.6913133263587952,0.44935366213321687,0.35948292970657353,0.0,0.0,0.0,9bf98daf181ededb61a7518d427050c3e3519c13e80d1a569220f9ee8c9f0d74
PAIR-643290269190,MP1-iTE-P0336-05,MP1-TG-P0188-01,P0336,P0188,0,0.6860128343105316,0.44590834230184556,0.3567266738414765,0.0,0.0,0.0,643290269190c3a83807dda4297e24f2c59ea236b1b5f384ff00fd9fd46163c3
PAIR-d25f840e4105,MP1-iTE-P0336-05,MP1-TG-P0197-01,P0336,P0197,0,0.7565998435020447,0.4917898982763291,0.3934319186210633,0.0,0.0,0.0,d25f840e4105690e7ab0ae24b94a79ea7820279b37dbc54345be28c32d0c6d84
PAIR-d3823a1e716e,MP1-iTE-P0336-05,MP1-TG-P0197-02,P0336,P0197,0,0.7147767096757889,0.46460486128926276,0.37168388903141025,0.0,0.0,0.0,d3823a1e716e23b818d5e6d02229dd3b8ac4fdc5f5580c2d79fc039a6416208e
PAIR-c477480bd063,MP1-iTE-P0336-05,MP1-TG-P0227-01,P0336,P0227,0,0.6861607134342194,0.4460044637322426,0.3568035709857941,0.0,0.0,0.0,c477480bd063bcfa6b52228360ada4f73e2be4f2cd56d6b4c88f2836d25e9e5d
PAIR-8911f7309589,MP1-iTE-P0336-05,MP1-TG-P0247-03,P0336,P0247,0,0.6954139918088913,0.5520190946757794,0.44161527574062354,0.0,0.5,0.0,8911f7309589d1a650447cf421ac74e0c61b620ac62ae793d2cda66b086e5a55
PAIR-e0f6ef9c0f9f,MP1-iTE-P0336-05,MP1-TG-P0247-04,P0336,P0247,0,0.7089852094650269,0.5608403861522675,0.44867230892181403,0.0,0.5,0.0,e0f6ef9c0f9f5a977d27be4796521abb32613b5d3e31fd8beb1831105f8667ca
PAIR-97101c86fdb2,MP1-iTE-P0336-05,MP1-TG-P0267-01,P0336,P0267,0,0.6995470821857452,0.4547056034207344,0.36376448273658757,0.0,0.0,0.0,97101c86fdb275447bb681a8b5ef1f49bb24e9a96ce8839700a317ef517cfc67
PAIR-3302c863a724,MP1-iTE-P0336-06,MP1-TG-P0142-02,P0336,P0142,0,0.691181555390358,0.4492680110037327,0.3594144088029862,0.0,0.0,0.0,3302c863a72461538d3227db203f51e602f82cc5d90962670070f349869ae34c
PAIR-f78580014a30,MP1-iTE-P0336-06,MP1-TG-P0142-03,P0336,P0142,0,0.7978406995534897,0.6185964547097683,0.49487716376781465,0.0,0.5,0.0,f78580014a30bfc4a14c0151775fd843184f9c89f35e1ed54143fd84740a2f68
PAIR-b05cf839de15,MP1-iTE-P0336-06,MP1-TG-P0143-01,P0336,P0143,0,0.7603134661912918,0.4942037530243397,0.4453630024194718,0.25,0.0,0.0,b05cf839de150c5cc90f9e609b1dfecce52cd1591fe3048245b11ea585cc24a7
PAIR-33a0675f1edf,MP1-iTE-P0336-06,MP1-TG-P0145-01,P0336,P0145,0,0.753250002861023,0.589612501859665,0.5050233348210653,0.16666666666666666,0.5,0.0,33a0675f1edf390f959624326c9ee0840909eb197a2aa26cd174e2d1148aa908
PAIR-e14aff90727c,MP1-iTE-P0336-06,MP1-TG-P0145-03,P0336,P0145,0,0.752914309501648,0.4893943011760712,0.391515440940857,0.0,0.0,0.0,e14aff90727c727573d37219cf9205a024a15bb50f5bb91b3bea1d4dd7d90aef
PAIR-e4c37c2a711f,MP1-iTE-P0336-06,MP1-TG-P0146-01,P0336,P0146,0,0.7990292459726334,0.8693690098822117,0.6954952079057694,0.0,1.0,1.0,e4c37c2a711f9a8731bf7b146c88ce9e860bec1cc0d9075c02f6d49be8b687c0
PAIR-be1bd3969758,MP1-iTE-P0336-06,MP1-TG-P0146-02,P0336,P0146,0,0.7789891958236694,0.8563429772853851,0.6850743818283082,0.0,1.0,1.0,be1bd3969758c03e12fb7182d4d8808ef1a15fd51b22d5db671a6bd4665099de
PAIR-90f4e921f35d,MP1-iTE-P0336-06,MP1-TG-P0146-03,P0336,P0146,0,0.8172055929899216,0.8811836354434491,0.7049469083547594,0.0,1.0,1.0,90f4e921f35d315234f174a350dbbbd6a0a9d85d4f9f6c7aa247436835d0b2f2
PAIR-22e8641c57f9,MP1-iTE-P0336-06,MP1-TG-P0146-05,P0336,P0146,0,0.753250002861023,0.589612501859665,0.5050233348210653,0.16666666666666666,0.5,0.0,22e8641c57f9edab0b632f9d2eb51211d00c0eeab5cbadc1a8aac1ca6596d329
PAIR-2c5e1304c5d1,MP1-iTE-P0336-06,MP1-TG-P0174-01,P0336,P0174,0,0.7497719824314117,0.5873517885804177,0.4698814308643342,0.0,0.5,0.0,2c5e1304c5d198d396c7e4f729bef1117fae3482ee203db1f6c655890cfd1c21
PAIR-3e0ee3a68998,MP1-iTE-P0336-06,MP1-TG-P0174-02,P0336,P0174,0,0.7463756501674652,0.5851441726088524,0.46811533808708194,0.0,0.5,0.0,3e0ee3a68998d8f44850d7e0999b996692e0127893155aff0c3911c060ad310f
PAIR-d4cf09162c16,MP1-iTE-P0336-06,MP1-TG-P0174-03,P0336,P0174,0,0.7529977858066559,0.7394485607743264,0.5915588486194612,0.0,0.5,1.0,d4cf09162c160d65fb029e69e271d925fc1e3919728b0b95001b06281a3269cb
PAIR-8efb1398cf50,MP1-iTE-P0336-06,MP1-TG-P0174-04,P0336,P0174,0,0.7625099718570709,0.5956314817070961,0.47650518536567693,0.0,0.5,0.0,8efb1398cf50e191a76f95a517dae18d2d26fbff4429878e1fd449f4f431056f
PAIR-14af073c2643,MP1-iTE-P0336-06,MP1-TG-P0175-01,P0336,P0175,0,0.7416272014379501,0.4820576809346676,0.3856461447477341,0.0,0.0,0.0,14af073c26438975ac667847513f5ee67e95ef5d656c72bb571a7a7e429046af
PAIR-313d36829c8d,MP1-iTE-P0336-06,MP1-TG-P0175-03,P0336,P0175,0,0.7041488736867905,0.45769676789641384,0.3661574143171311,0.0,0.0,0.0,313d36829c8d9ebfe6d74572580c9de9fe961e7a7b4de20008e398e53d26078d
PAIR-91458ca2f30d,MP1-iTE-P0336-06,MP1-TG-P0176-01,P0336,P0176,0,0.7998698651790619,0.7699154123663903,0.6159323298931123,0.0,0.5,1.0,91458ca2f30de238c1f5e1e7e7eee9199029a8312b8d988cf56917b0f78f00cb
PAIR-b478e7386ed7,MP1-iTE-P0336-06,MP1-TG-P0180-01,P0336,P0180,0,0.753250002861023,0.589612501859665,0.5050233348210653,0.16666666666666666,0.5,0.0,b478e7386ed7b6c9e76869e9f2fa8ace1ee574e9548f4a49fdd241ee460397f0
PAIR-121c45cbd5d3,MP1-iTE-P0336-06,MP1-TG-P0188-01,P0336,P0188,0,0.7107779383659363,0.5620056599378586,0.4496045279502869,0.0,0.5,0.0,121c45cbd5d3c614a12dbb9b98e64a8a24aa15bad09ef6f85789abba891185c9
PAIR-5aa236da8b82,MP1-iTE-P0336-06,MP1-TG-P0197-01,P0336,P0197,0,0.7103505432605743,0.4617278531193733,0.36938228249549865,0.0,0.0,0.0,5aa236da8b82c6b43ef79b2427481450d7a8f1628a559ba419ded67ea7ce343e
PAIR-32c44b630b2d,MP1-iTE-P0336-06,MP1-TG-P0247-03,P0336,P0247,0,0.7861728370189667,0.7610123440623283,0.6088098752498627,0.0,0.5,1.0,32c44b630b2d9ee44dcfbe7564e84a43e6493404daecb23099d4f235cb14b0ad
PAIR-722d6585c6cd,MP1-iTE-P0336-06,MP1-TG-P0247-04,P0336,P0247,0,0.7912393808364868,0.8643055975437165,0.6914444780349732,0.0,1.0,1.0,722d6585c6cd49d9dd2e6430976e67d9c88d98b6e682c5cae7b1c68cf7577748
PAIR-c7b3f8faa8ee,MP1-iTE-P0336-06,MP1-TG-P0267-01,P0336,P0267,0,0.7293265759944916,0.5740622743964195,0.45924981951713567,0.0,0.5,0.0,c7b3f8faa8ee98074bb800028259f2a0e45b28798ea0c21d97449281f1311a47
PAIR-8615b2c2f7f1,MP1-iTE-P0336-06,MP1-TG-P0268-02,P0336,P0268,0,0.764915406703949,0.7471950143575669,0.5977560114860535,0.0,0.5,1.0,8615b2c2f7f17eac84ed3075bffe6686fa6230ad1c0efd51b20f75233e4a5b64
PAIR-244e38ba2365,MP1-iTE-P0336-06,MP1-TG-P0176-03,P0336,P0176,0,0.7479355782270432,0.5861581258475781,0.4689265006780625,0.0,0.5,0.0,244e38ba2365ecab05e3f6c1aa112dd72933e756a8e51edf5b7d41aaeaaa4a00
PAIR-d661030e5fa2,MP1-iTE-P0336-07,MP1-TG-P0003-02,P0336,P0003,0,0.8709840327501297,0.6661396212875843,0.5395783636967342,0.03333333333333333,0.5,0.0,d661030e5fa248672eba20876af7a35b376d0b8465069022b3a8333abdde60b7
PAIR-e77c39a12d8f,MP1-iTE-P0336-07,MP1-TG-P0003-03,P0336,P0003,0,0.7605470269918442,0.5943555675446988,0.475484454035759,0.0,0.5,0.0,e77c39a12d8fd4ac43cceeadba153237cfec067212c61b89016965dfcecdbc2a
PAIR-79c79cb8564c,MP1-iTE-P0336-07,MP1-TG-P0141-01,P0336,P0141,0,0.7674073576927185,0.49881478250026706,0.39905182600021366,0.0,0.0,0.0,79c79cb8564c170a23d87c65e3b51e96a36cd3b872da11fb0fde2112636de554
PAIR-894cca5f9212,MP1-iTE-P0336-07,MP1-TG-P0142-01,P0336,P0142,0,0.7577003389596939,0.49250522032380106,0.3940041762590409,0.0,0.0,0.0,894cca5f921266c15df7fc228fd8443e85d2b06169a9a564a9cb71463550bc4c
PAIR-4cd779a7d2b3,MP1-iTE-P0336-07,MP1-TG-P0142-03,P0336,P0142,0,0.7513076812028885,0.4883499927818775,0.39067999422550204,0.0,0.0,0.0,4cd779a7d2b3ab519d7eea4c6274d128eef46765dce35a313661e956d7fa12cd
PAIR-facc01374a31,MP1-iTE-P0336-07,MP1-TG-P0143-01,P0336,P0143,0,0.8051852881908417,0.5233704373240471,0.4186963498592377,0.0,0.0,0.0,facc01374a31831ca1dc915dcf51b03a7070a1783210000a2bdeaa1a20092706
PAIR-cc3ee2b071e6,MP1-iTE-P0336-07,MP1-TG-P0143-02,P0336,P0143,0,0.8463660031557083,0.8001379020512104,0.6467769883076351,0.03333333333333333,0.5,1.0,cc3ee2b071e61389b094d7207e75225342da56f5da31064ec8bdbb2acecd9bbf
PAIR-d6c75a76718e,MP1-iTE-P0336-07,MP1-TG-P0145-01,P0336,P0145,0,0.8815677016973495,0.6730190061032773,0.5450818715492886,0.03333333333333333,0.5,0.0,d6c75a76718e99110eafe86d99ce1047e2e590cb7388d70da3180e9820be181d
PAIR-7fa5c325a811,MP1-iTE-P0336-07,MP1-TG-P0145-02,P0336,P0145,0,0.7414647191762924,0.4819520674645901,0.3855616539716721,0.0,0.0,0.0,7fa5c325a8117a13539414c21733ba50cd518192597e321b96bc1b9d12e53792
PAIR-25d98e293511,MP1-iTE-P0336-07,MP1-TG-P0145-03,P0336,P0145,0,0.739583432674408,0.4807292312383652,0.38458338499069217,0.0,0.0,0.0,25d98e29351189a9a2a202eb1999a494032fb65166df9999bb6e62b10a904fd3
PAIR-7f6101a86a42,MP1-iTE-P0336-07,MP1-TG-P0146-01,P0336,P0146,0,0.7813965827226639,0.7579077787697316,0.6063262230157853,0.0,0.5,1.0,7f6101a86a42a1749e8dd1b3ee7491aab3c47eab1e4e52f5c0c50302030a8a92
PAIR-bfb6b537429f,MP1-iTE-P0336-07,MP1-TG-P0146-02,P0336,P0146,0,0.8081635236740112,0.7753062903881073,0.6202450323104859,0.0,0.5,1.0,bfb6b537429f34e921a2e9951ce6bba7305663ef75ea0a2e397586a8236dc108
PAIR-4533d21be8bf,MP1-iTE-P0336-07,MP1-TG-P0146-03,P0336,P0146,0,0.851406916975975,0.8034144960343838,0.642731596827507,0.0,0.5,1.0,4533d21be8bff2de2e30084f97ce65d2fec6f5f468b67536e7e93c30769b9b9d
PAIR-580b291b887e,MP1-iTE-P0336-07,MP1-TG-P0146-04,P0336,P0146,0,0.799542710185051,0.6197027616202831,0.49576220929622655,0.0,0.5,0.0,580b291b887e96afcfcc14b0a57a897e7dfe29d0304ff0f5c97a80a3a4137cdc
PAIR-35f79df7c18d,MP1-iTE-P0336-07,MP1-TG-P0146-05,P0336,P0146,0,0.8815677016973495,0.6730190061032773,0.5450818715492886,0.03333333333333333,0.5,0.0,35f79df7c18d3b6f4b78793330883656be31e503a0e9ad017b0f9524ca717ad1
PAIR-575cfc2bf3db,MP1-iTE-P0336-07,MP1-TG-P0159-01,P0336,P0159,0,0.8490424007177353,0.8018775604665279,0.6415020483732223,0.0,0.5,1.0,575cfc2bf3dbac50d70212eede04e3fae010e18e1c05eed2d29f602d454c79a2
PAIR-1e0f7b10bc94,MP1-iTE-P0336-07,MP1-TG-P0174-01,P0336,P0174,0,0.8699494302272797,0.6654671296477318,0.5395165608610426,0.03571428571428571,0.5,0.0,1e0f7b10bc94c0ffe9b23e016c1c4d263183463bcaf917ce3bc1427b8628e961
PAIR-56ef3e986a0f,MP1-iTE-P0336-07,MP1-TG-P0174-02,P0336,P0174,0,0.8602796196937561,0.6591817528009415,0.5273454022407532,0.0,0.5,0.0,56ef3e986a0fdcc7745a5235f4a377a32a1649ad87d70fbbfdfb12802ae7c14d
PAIR-bbd73d42d7cd,MP1-iTE-P0336-07,MP1-TG-P0174-03,P0336,P0174,0,0.8949153125286102,0.8316949531435966,0.6720226291815441,0.03333333333333333,0.5,1.0,bbd73d42d7cd7a4a7608bc2a2d49ace2bfd5be671183ee26a44c1dc00338daee
PAIR-40de8f4aab5d,MP1-iTE-P0336-07,MP1-TG-P0174-04,P0336,P0174,0,0.9123882204294205,0.7930523432791234,0.6415847317661559,0.03571428571428571,1.0,0.0,40de8f4aab5dc9c1e067d449431033132e1ee8d07eff5fd19d741a55689cc226
PAIR-0a10c2cd003b,MP1-iTE-P0336-07,MP1-TG-P0175-01,P0336,P0175,0,0.7467163056135178,0.5853655986487866,0.46829247891902925,0.0,0.5,0.0,0a10c2cd003be2f8f1b3286c001adaa393e317b3224aa8921aa785b0610b24b7
PAIR-f259ae237cb0,MP1-iTE-P0336-07,MP1-TG-P0176-01,P0336,P0176,0,0.8107595294713974,0.7769936941564083,0.6215949553251267,0.0,0.5,1.0,f259ae237cb01bee67382491be4a6bfd88f4fdf653edffc13ce01dfc8737f46a
PAIR-111ee90fa2ba,MP1-iTE-P0336-07,MP1-TG-P0176-02,P0336,P0176,0,0.8661521375179291,0.6629988893866539,0.5303991115093231,0.0,0.5,0.0,111ee90fa2bac3021700b9e26fdd0be2a65ac21445b39fa2712d875fea6db8ff
PAIR-25bbad33ec69,MP1-iTE-P0336-07,MP1-TG-P0180-01,P0336,P0180,0,0.8815677016973495,0.6730190061032773,0.5450818715492886,0.03333333333333333,0.5,0.0,25bbad33ec6974a17e802d2e6207c41e0d7b93d9841bc449cd74ce4450e7efed
PAIR-eadddc04d7ad,MP1-iTE-P0336-07,MP1-TG-P0197-03,P0336,P0197,0,0.7403277903795242,0.5812130637466908,0.4649704509973527,0.0,0.5,0.0,eadddc04d7ad016d6929fb1f8c77f37f5acb6f75f6abcde27260692d1245e90f
PAIR-7393262c6f02,MP1-iTE-P0336-07,MP1-TG-P0227-01,P0336,P0227,0,0.8770480901002884,0.6700812585651874,0.5427316735188167,0.03333333333333333,0.5,0.0,7393262c6f024434336bcfae4bc70e60e0f92419bca93c27be211980d0cd9389
PAIR-715f592f5651,MP1-iTE-P0336-07,MP1-TG-P0227-02,P0336,P0227,0,0.8578102141618729,0.8075766392052174,0.6527279780308407,0.03333333333333333,0.5,1.0,715f592f5651f1e94cebee3a8dc449e6c17e0b5c96a39f741a6fde23ddcb7f27
PAIR-a5245e919cfc,MP1-iTE-P0336-07,MP1-TG-P0247-04,P0336,P0247,0,0.8911615610122681,0.8292550146579742,0.6705468688692365,0.03571428571428571,0.5,1.0,a5245e919cfc9b15da39b1e6d3f0aefb242f15c6a225cd1024addcc504474dda
PAIR-137633ff9a03,MP1-iTE-P0336-07,MP1-TG-P0267-02,P0336,P0267,0,0.8891079276800156,0.6779201529920101,0.5494789795364653,0.03571428571428571,0.5,0.0,137633ff9a0325b06cf1e7e8275a7a3aa98039a9c218ac745b15039028d0d010
PAIR-404d9fd6a85c,MP1-iTE-P0336-07,MP1-TG-P0268-01,P0336,P0268,0,0.7477484792470932,0.5860365115106106,0.46882920920848853,0.0,0.5,0.0,404d9fd6a85c18feb637b07e7bba051b5e888b36095f29f7e6e5278035836fb4
PAIR-4d53dc261f1e,MP1-iTE-P0336-07,MP1-TG-P0268-02,P0336,P0268,0,0.7771709859371185,0.6551611408591271,0.5241289126873018,0.0,0.0,1.0,4d53dc261f1e23f9e65cab50bca607452b7e221d4194c7ef673c1321cfc3d591
PAIR-934a95a3d030,MP1-iTE-P0336-07,MP1-TG-P0268-03,P0336,P0268,0,0.7222100049257278,0.4694365032017231,0.37554920256137847,0.0,0.0,0.0,934a95a3d030fdfa53ab455b1306cfacafc3d0c3cc3ad176d1b4975fb25e85d1
PAIR-ce14e1317841,MP1-iTE-P0336-07,MP1-TG-P0174-05,P0336,P0174,0,0.8294264376163483,0.7391271844506264,0.5913017475605011,0.0,1.0,0.0,ce14e131784137b9cea61e86b18f16fa9e3dd766b23486453b1d9f8862442048
PAIR-ae8e610c263b,MP1-iTE-P0336-07,MP1-TG-P0176-03,P0336,P0176,0,0.8126178979873657,0.6282016336917877,0.5025613069534302,0.0,0.5,0.0,ae8e610c263bb9f6ea04d84e006e62f3a7f7fc932dd4826b80eb2eef1e55a71b
PAIR-882ed839ca1c,MP1-iTE-P0337-01,MP1-TG-P0003-02,P0337,P0003,0,0.7216555923223495,0.4690761350095272,0.3752609080076218,0.0,0.0,0.0,882ed839ca1c5d06a7c0d8f6a16e7b0e61ef40bc4189ab50d03f293a8ea058ef
PAIR-5f8d454db62d,MP1-iTE-P0337-01,MP1-TG-P0003-03,P0337,P0003,0,0.7267947196960449,0.4724165678024292,0.37793325424194335,0.0,0.0,0.0,5f8d454db62d295bd073a7bc57562f69ef16ca10a0621d2397ff21c3c679f2fe
PAIR-ec6d3d3f0df4,MP1-iTE-P0337-01,MP1-TG-P0003-04,P0337,P0003,0,0.7200519442558289,0.46803376376628875,0.374427011013031,0.0,0.0,0.0,ec6d3d3f0df4a87f6d154e54208debb8559bcf0a9f4c8b99143170c910611aa7
PAIR-c70ee134e1d8,MP1-iTE-P0337-01,MP1-TG-P0141-01,P0337,P0141,0,0.7193983644247055,0.4676089368760586,0.37408714950084687,0.0,0.0,0.0,c70ee134e1d88f50d2de6ad2604e0f34b1645b584c6f9a7eb8c6d4d6a8cc4c94
PAIR-eb9675996cf4,MP1-iTE-P0337-01,MP1-TG-P0142-02,P0337,P0142,0,0.7092168927192688,0.5609909802675247,0.4487927842140198,0.0,0.5,0.0,eb9675996cf4efde09966399ce72e0da6ece80b778bf8927ab8a7e00282e66f8
PAIR-f4db84637a9c,MP1-iTE-P0337-01,MP1-TG-P0145-02,P0337,P0145,0,0.710570216178894,0.5618706405162811,0.4494965124130249,0.0,0.5,0.0,f4db84637a9c84031d743eda1a8e4abbfa8aab0497fe3913fc50fabfa83d7013
PAIR-92fb930c8b07,MP1-iTE-P0337-01,MP1-TG-P0146-02,P0337,P0146,0,0.7299704998731613,0.5744808249175549,0.45958465993404396,0.0,0.5,0.0,92fb930c8b0762f791b0fa5a06d90aea6576b6a84ed18fc219ee2130f3eec8ac
PAIR-c2e33a398962,MP1-iTE-P0337-01,MP1-TG-P0146-03,P0337,P0146,0,0.7165115177631378,0.5657324865460396,0.4525859892368317,0.0,0.5,0.0,c2e33a398962ab552a397bc475a53c26047a2e0b4d7f1df4e2a286f644326494
PAIR-ffac24dda31d,MP1-iTE-P0337-01,MP1-TG-P0159-01,P0337,P0159,0,0.7203501462936401,0.4682275950908661,0.3745820760726929,0.0,0.0,0.0,ffac24dda31db1b6004fc1fc4e9bef7350882e0746895b6fda2e31f43cc76fa0
PAIR-ff1f5778ec28,MP1-iTE-P0337-01,MP1-TG-P0174-01,P0337,P0174,0,0.7098170518875122,0.46138108372688297,0.3691048669815064,0.0,0.0,0.0,ff1f5778ec28cb01d96c1ce2e9bb6fc4301544f4e35a792d11d5b789fc299995
PAIR-bf32dff24315,MP1-iTE-P0337-01,MP1-TG-P0174-04,P0337,P0174,0,0.7137793600559235,0.46395658403635026,0.3711652672290802,0.0,0.0,0.0,bf32dff24315a7fa911e072df9dc8373d98fa3334984dc9b6a18fd03e5aa1989
PAIR-db69a39d8671,MP1-iTE-P0337-01,MP1-TG-P0175-03,P0337,P0175,0,0.6977408677339554,0.453531564027071,0.3628252512216568,0.0,0.0,0.0,db69a39d8671c4e10aee286caa6bf840113ca61a01fc41e3a16b71795e6f4aa0
PAIR-8d8f467443a5,MP1-iTE-P0337-01,MP1-TG-P0176-01,P0337,P0176,0,0.7455769926309586,0.48462504521012306,0.38770003616809845,0.0,0.0,0.0,8d8f467443a56b8b045f779750261c8b049be8a247f1db1e129cba6faeb23d81
PAIR-61f6b16796c2,MP1-iTE-P0337-01,MP1-TG-P0197-01,P0337,P0197,0,0.7128490060567856,0.46335185393691064,0.37068148314952853,0.0,0.0,0.0,61f6b16796c295f355af75f369076b046e892030e35fb6f23095f1d206faf272
PAIR-c8b668a71627,MP1-iTE-P0337-01,MP1-TG-P0197-03,P0337,P0197,0,0.73128741979599,0.4753368228673935,0.3802694582939148,0.0,0.0,0.0,c8b668a71627c8ae0fb770ac1d300fd2f609aa1e83473547b020b451c726bd32
PAIR-07c6de9a625c,MP1-iTE-P0337-01,MP1-TG-P0247-03,P0337,P0247,0,0.795710876584053,0.7172120697796345,0.5737696558237076,0.0,1.0,0.0,07c6de9a625cf701a37ca80e505eb98ee8d705e36f5f45f12ffb698900705039
PAIR-12117a1ff63b,MP1-iTE-P0337-01,MP1-TG-P0247-04,P0337,P0247,0,0.7414841502904892,0.581964697688818,0.4655717581510544,0.0,0.5,0.0,12117a1ff63b00c547c0a8d8605b93392efa67ec080f932949f3dce75630d227
PAIR-c234eadb9633,MP1-iTE-P0337-01,MP1-TG-P0267-01,P0337,P0267,0,0.7507737278938293,0.4880029231309891,0.3904023385047913,0.0,0.0,0.0,c234eadb9633a2795243e3ed8ae182a37a2d7312bb0b40cf62bd4cb5bc56cfc1
