cutoff_year,concept_u,concept_v,u_type,v_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,dprev,future_edge_label,future_example_title,future_window,ml_score,graph_score,hybrid_score
2022,chloride/malonic acid ionic liquid,pedot:pss films,material_system,material_system,6,18,0,0,6,18,0,0.0,108,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.09527060410906442,1.043846647686038,0.4550563836319991
2022,chloride/malonic acid ionic liquid,pedot:pss treated,material_system,material_system,6,10,0,0,6,10,0,0.0,60,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.29243078073124185,0.8382696924021661,0.6833165857198683
2022,chloride/malonic acid ionic liquid,phase separation,material_system,material_system,6,7,0,0,6,7,0,0.0,42,3,0.0018800401791137418,0,0,1,0,0,3,0,,2023-2026,0.06585870421085996,0.7204027801038353,0.21912577457712273
2022,chloride/malonic acid ionic liquid,phase-transition entropy amplification,material_system,phase_or_species_transition,6,54,0,0,6,54,0,0.0,324,3,0.002387138297563751,1,0,1,0,0,3,0,,2023-2026,0.3229107916910504,1.2552657288003128,0.8299084463797243
2022,chloride/malonic acid ionic liquid,polymer composites,material_system,material_system,6,9,0,0,6,9,0,0.0,54,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.0704993311054538,0.7939164294088092,0.27603556076592417
2022,chloride/malonic acid ionic liquid,polymer electrolyte,material_system,material_system,6,9,0,0,6,9,1,0.3459762562611936,54,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.11687600861724122,1.1622131971194103,0.5409437280187572
2022,chloride/malonic acid ionic liquid,quasi-solid granular electrolyte matrix,material_system,material_system,6,4,0,0,6,4,0,0.0,24,3,0.015273309533835648,0,0,1,0,0,3,0,,2023-2026,0.0601739287565539,0.5331867917155139,0.12261765198459221
2022,chloride/malonic acid ionic liquid,rational design,material_system,material_system,6,6,0,0,6,6,0,0.0,36,3,0.002082784283197011,0,0,1,0,0,3,0,,2023-2026,0.0708185177538582,0.6601560319321164,0.23820130631385028
2022,chloride/malonic acid ionic liquid,rational design of,material_system,material_system,6,6,0,0,6,6,0,0.0,36,3,0.0020411687176172823,0,0,1,0,0,3,0,,2023-2026,0.06830138875527111,0.660016468486574,0.2196896108971138
2022,chloride/malonic acid ionic liquid,redox couples,material_system,material_system,6,6,0,0,6,6,0,0.0,36,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.06339559748672897,0.6393359571261096,0.17372159883883215
2022,chloride/malonic acid ionic liquid,seebeck coefficient of pedot:pss,material_system,material_system,6,10,0,0,6,10,0,0.0,60,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.29243078073124185,0.8382696924021661,0.6833165857198683
2022,chloride/malonic acid ionic liquid,selective solvation entropy engineering,material_system,solvation_entropy,6,11,0,0,6,11,0,0.0,66,3,0.0012213490141650652,1,0,1,0,0,3,0,,2023-2026,0.19052828462506427,0.8970621894713338,0.5842349131915369
2022,chloride/malonic acid ionic liquid,soft mixed ionic-electronic coupling,material_system,transport_mechanism,6,13,0,0,6,13,0,0.0,78,3,0.09445474260049824,1,0,1,0,0,3,0,,2023-2026,0.22064719207867103,1.0051736169262546,0.6576369117400771
2022,chloride/malonic acid ionic liquid,solid solution,material_system,material_system,6,5,0,0,6,5,0,0.0,30,3,0.029611419208910607,0,0,1,0,0,3,0,,2023-2026,0.07082871801311798,0.6248408976720817,0.22683805057779266
2022,chloride/malonic acid ionic liquid,soret coefficient,material_system,transport_mechanism,6,2,0,0,6,2,0,0.0,12,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.1560068917323823,0.3438243175347513,0.3590353374644113
2022,chloride/malonic acid ionic liquid,successive ionic layer,material_system,material_system,6,4,0,0,6,4,1,0.3459762562611936,24,2,0.07698306431939815,0,0,1,0,0,2,0,,2023-2026,0.10946192889375053,0.9231438061742868,0.45521967286328363
2022,chloride/malonic acid ionic liquid,superionic conductor,material_system,material_system,6,9,0,0,6,9,0,0.0,54,3,0.08730818495285676,0,0,1,0,0,3,0,,2023-2026,0.09537715817079141,0.8615795790766483,0.40135097415284987
2022,chloride/malonic acid ionic liquid,superionic phase,material_system,material_system,6,22,0,0,6,22,0,0.0,132,3,0.08890871988768861,0,0,1,0,0,3,0,,2023-2026,0.12830772285346878,1.1687531401775246,0.5632250320995924
2022,chloride/malonic acid ionic liquid,suppress lattice thermal conductivity,material_system,material_system,6,3,0,0,6,3,0,0.0,18,3,0.0073309789612012784,0,0,1,0,0,3,0,,2023-2026,0.05741749950835714,0.44767905990063084,0.08372969351867358
2022,chloride/malonic acid ionic liquid,thermal charging redox storage,material_system,device_function,6,36,0,0,6,36,1,0.3459762562611936,216,2,0.015344189746486445,1,0,1,0,0,2,0,,2023-2026,0.3695208218604951,1.6045930329927984,0.9199799028638419
2022,chloride/malonic acid ionic liquid,thermodiffusion of,material_system,transport_mechanism,6,4,0,0,6,4,0,0.0,24,3,0.0019374346555283267,1,0,1,0,0,3,0,,2023-2026,0.16387504169931094,0.5087185284430302,0.41873499692960425
2022,chloride/malonic acid ionic liquid,thermoresponsive micellization p/n conversion,material_system,phase_or_species_transition,6,6,0,0,6,6,0,0.0,36,3,0.0020863578759558916,1,0,1,0,0,3,0,,2023-2026,0.1836004845228047,0.6601727795455814,0.4969072740467817
2022,chloride/malonic acid ionic liquid,transport determine,material_system,material_system,6,3,0,0,6,3,0,0.0,18,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.05686203603532625,0.4137735164405739,0.07067353318818734
2022,chloride/malonic acid ionic liquid,transport in,material_system,material_system,6,29,0,0,6,29,0,0.0,174,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.13197300387138025,1.1543529838664657,0.5659967621280635
2022,chloride/malonic acid ionic liquid,transport of,material_system,material_system,6,7,0,0,6,7,1,0.5581106265512472,42,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.11916318053602365,1.0893694523530395,0.5265728800312621
2022,chloride/malonic acid ionic liquid,transport properties of,material_system,material_system,6,24,0,0,6,24,0,0.0,144,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.11452077120001411,1.1178990118908054,0.5246385306760453
2022,chloride/malonic acid ionic liquid,ultralow thermal conductivity,material_system,material_system,6,17,0,0,6,17,0,0.0,102,3,0.025374421385319836,0,0,1,0,0,3,0,,2023-2026,0.09502420854690959,1.0854672584156757,0.4649221235973874
2022,choline chloride/malonic acid ionic liquid,coefficient of pedot:pss,material_system,material_system,6,10,0,0,6,10,0,0.0,60,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.29243078073124185,0.8382696924021661,0.6833165857198683
2022,choline chloride/malonic acid ionic liquid,concentration gradients,material_system,material_system,6,5,0,0,6,5,0,0.0,30,3,0.001412821279337429,0,0,1,0,0,3,0,,2023-2026,0.16521082388268452,0.5887832858817619,0.4429157595042707
2022,choline chloride/malonic acid ionic liquid,conducting polymer,material_system,material_system,6,8,0,0,6,8,0,0.0,48,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.06806735518841127,0.7441481047284095,0.24429185507731813
2022,choline chloride/malonic acid ionic liquid,conduction in,material_system,material_system,6,10,0,0,6,10,0,0.0,60,3,0.0031472823092577617,0,0,1,0,0,3,0,,2023-2026,0.07328426945331878,0.8637400212136438,0.32120526991570364
2022,choline chloride/malonic acid ionic liquid,conductive polymers,material_system,material_system,6,3,0,0,6,3,0,0.0,18,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.05686203603532625,0.4137735164405739,0.07067353318818734
2022,choline chloride/malonic acid ionic liquid,conductivity in,material_system,material_system,6,29,0,0,6,29,0,0.0,174,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.13197300387138025,1.1543529838664657,0.5659967621280635
2022,choline chloride/malonic acid ionic liquid,conductivity of,material_system,material_system,6,18,0,0,6,18,0,0.0,108,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.09527060410906442,1.043846647686038,0.4550563836319991
2022,choline chloride/malonic acid ionic liquid,convection-resolved resistance decomposition,material_system,transport_mechanism,6,2,0,0,6,2,1,0.45511961331341866,12,2,0.0017932500704776516,1,0,1,0,0,2,0,,2023-2026,0.22479302572665943,0.7472226874337073,0.5833612460224418
2022,choline chloride/malonic acid ionic liquid,conversion efficiency,material_system,material_system,6,6,0,0,6,6,0,0.0,36,3,0.0013767571019926816,0,0,1,0,0,3,0,,2023-2026,0.06350894158326555,0.6587157371741194,0.18057276838050576
2022,choline chloride/malonic acid ionic liquid,conversion in,material_system,material_system,6,3,0,0,6,3,0,0.0,18,3,0.0021533016607258107,0,0,1,0,0,3,0,,2023-2026,0.05936627520171727,0.4348671355998437,0.0885362585831519
2022,choline chloride/malonic acid ionic liquid,deep eutectic,material_system,material_system,6,10,0,0,6,10,1,0.3459762562611936,60,2,0.009390817966814168,0,0,1,0,0,2,0,,2023-2026,0.12403687848347666,1.243503321610004,0.5730419248590408
2022,choline chloride/malonic acid ionic liquid,deep eutectic solvents,material_system,material_system,6,10,0,0,6,10,1,0.3459762562611936,60,2,0.007095390512992033,0,0,1,0,0,2,0,,2023-2026,0.12119705918622876,1.2401370513035226,0.5683581756266398
2022,choline chloride/malonic acid ionic liquid,deep-eutectic eutogel electrolyte,material_system,material_system,6,14,0,0,6,14,1,0.3459762562611936,84,2,0.00559233990835064,0,0,1,0,0,2,0,,2023-2026,0.13521683596819375,1.3632822531122648,0.6103137386255792
2022,choline chloride/malonic acid ionic liquid,determination of,material_system,material_system,6,5,0,0,6,5,0,0.0,30,3,0.00165280178806097,0,0,1,0,0,3,0,,2023-2026,0.16523004845057113,0.5890512476972032,0.44304694914308046
2022,choline chloride/malonic acid ionic liquid,dynamic crosslinked gel network,material_system,gel_microstructure,6,13,0,0,6,13,1,0.3459762562611936,78,2,0.014302870015162304,1,0,1,0,0,2,0,,2023-2026,0.31567389099049953,1.3487118293976441,0.8367833417071401
2022,choline chloride/malonic acid ionic liquid,eastman entropy,material_system,material_system,6,9,0,0,6,9,0,0.0,54,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.0704993311054538,0.7939164294088092,0.27603556076592417
2022,choline chloride/malonic acid ionic liquid,electrical conductivity,material_system,material_system,6,41,0,0,6,41,0,0.0,246,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.1770304750252452,1.2072196170379053,0.6448305699771116
2022,choline chloride/malonic acid ionic liquid,electrochemical refrigeration thermocell,material_system,device_function,6,18,0,0,6,18,0,0.0,108,3,0.0010048147271294028,1,0,1,0,0,3,0,,2023-2026,0.2352545879586701,1.0631091944397923,0.6908474292413331
2022,choline chloride/malonic acid ionic liquid,electrodeposition of,material_system,material_system,6,1,0,0,6,1,1,0.45511961331341866,6,2,0.0017746445594709476,0,0,1,0,0,2,0,,2023-2026,0.09592573773975925,0.6891028861720537,0.34834198626695695
2022,choline chloride/malonic acid ionic liquid,electrodes in,material_system,material_system,6,7,0,0,6,7,0,0.0,42,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.06569955350019299,0.7001856193825714,0.21140791603863113
2022,choline chloride/malonic acid ionic liquid,electronic conduction,material_system,material_system,6,4,0,0,6,4,0,0.0,24,3,0.08048604168200678,0,0,1,0,0,3,0,,2023-2026,0.06549937862254937,0.5552266510355608,0.16460112767263999
2022,choline chloride/malonic acid ionic liquid,electronic conductivity,material_system,material_system,6,6,0,0,6,6,0,0.0,36,3,0.07277869629146415,0,0,1,0,0,3,0,,2023-2026,0.06960454176119485,0.7052238597666499,0.24288226427734047
2022,choline chloride/malonic acid ionic liquid,electronic transport,material_system,material_system,6,18,0,0,6,18,0,0.0,108,3,0.07556324954246113,0,0,1,0,0,3,0,,2023-2026,0.10379619963104432,1.1101085803606319,0.49748785798023776
2022,choline chloride/malonic acid ionic liquid,entropy difference,material_system,material_system,6,8,0,0,6,8,0,0.0,48,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.06806735518841127,0.7441481047284095,0.24429185507731813
2022,choline chloride/malonic acid ionic liquid,evaluation of,material_system,material_system,6,4,0,0,6,4,0,0.0,24,3,0.0018542649560679204,0,0,1,0,0,3,0,,2023-2026,0.06242941996718622,0.5085454697705577,0.13064394573773236
2022,choline chloride/malonic acid ionic liquid,fabrication of,material_system,material_system,6,2,0,0,6,2,0,0.0,12,3,0.0018219277433218078,0,0,1,0,0,3,0,,2023-2026,0.05494184930399758,0.36388516719700775,0.0455032657846257
2022,choline chloride/malonic acid ionic liquid,fast ionic conductor,material_system,material_system,6,2,0,0,6,2,0,0.0,12,3,0.09810553105567267,0,0,1,0,0,3,0,,2023-2026,0.06238438157895792,0.4126542176073243,0.10211578183442191
2022,choline chloride/malonic acid ionic liquid,fe2+/fe3+ redox,material_system,redox_chemistry,6,7,0,0,6,7,0,0.0,42,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.17686496138166707,0.7001856193825714,0.4958759001842238
2022,choline chloride/malonic acid ionic liquid,ferri/ferrocyanide redox chemistry,material_system,redox_chemistry,6,25,0,0,6,25,0,0.0,150,3,0.02077864169867971,1,0,1,0,0,3,0,,2023-2026,0.29662765119928436,1.1779754926589627,0.7875090716239603
2022,choline chloride/malonic acid ionic liquid,functional groups,material_system,material_system,6,2,0,0,6,2,0,0.0,12,3,0.0015291399816888443,0,0,1,0,0,3,0,,2023-2026,0.05492036149055478,0.36332691341483836,0.045277173002847095
2022,choline chloride/malonic acid ionic liquid,gel-confined redox transport,material_system,gel_microstructure,6,20,0,0,6,20,0,0.0,120,3,0.010859675661573932,1,0,1,0,0,3,0,,2023-2026,0.2699485484094108,1.1127602858259364,0.7389270362306705
2022,choline chloride/malonic acid ionic liquid,hole transport,material_system,material_system,6,4,0,0,6,4,0,0.0,24,3,0.020558544849607584,0,0,1,0,0,3,0,,2023-2026,0.060592433308224954,0.5383394741249372,0.1252805225255401
2022,choline chloride/malonic acid ionic liquid,imidazolium ionic liquids,material_system,material_system,6,8,0,0,6,8,0,0.0,48,3,0.19747272619434558,0,0,1,0,0,3,0,,2023-2026,0.08687087361782803,0.8186219505387149,0.3621085245352537
2022,choline chloride/malonic acid ionic liquid,imidazolium ionic-liquid phase transition electrolyte,material_system,material_system,6,15,0,0,6,15,0,0.0,90,3,0.13316335239894786,0,0,1,0,0,3,0,,2023-2026,0.10089784466841817,1.06158516161447,0.475975548484341
2022,choline chloride/malonic acid ionic liquid,imidazolium-based ionic liquids,material_system,material_system,6,5,0,0,6,5,0,0.0,30,3,0.16156957367443645,0,0,1,0,0,3,0,,2023-2026,0.07516842289526705,0.6427050187015018,0.26101992966002346
2022,choline chloride/malonic acid ionic liquid,in ionic liquid,material_system,material_system,6,11,0,0,6,11,1,0.3459762562611936,66,2,0.42124288453112174,0,0,1,0,0,2,0,,2023-2026,0.18295842617717378,1.3243105565790207,0.678599341260537
2022,choline chloride/malonic acid ionic liquid,in pedot:pss,material_system,material_system,6,13,0,0,6,13,0,0.0,78,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.08087162520290235,0.9367456595768436,0.3772693016245185
2022,choline chloride/malonic acid ionic liquid,increasing ionic conductivity,material_system,material_system,6,5,0,0,6,5,1,0.3459762562611936,30,2,0.07640662120529723,0,0,1,0,0,2,0,,2023-2026,0.11999715046979029,1.004057109361916,0.5039831407357784
2022,choline chloride/malonic acid ionic liquid,interactions between,material_system,material_system,6,4,0,0,6,4,0,0.0,24,3,0.0014991383657673475,0,0,1,0,0,3,0,,2023-2026,0.06240177234577548,0.5078532350806677,0.13021827722882823
2022,choline chloride/malonic acid ionic liquid,iodide/triiodide redox chemistry,material_system,redox_chemistry,6,16,0,0,6,16,1,0.3459762562611936,96,2,0.05371375119155763,1,0,1,0,0,2,0,,2023-2026,0.5708214881594851,1.438830737453246,0.9401914810472841
2022,choline chloride/malonic acid ionic liquid,ion channels,material_system,transport_mechanism,6,8,0,0,6,8,0,0.0,48,3,0.035404211845684326,1,0,1,0,0,3,0,,2023-2026,0.18381245099325486,0.8017291910902696,0.5430329927985262
2022,choline chloride/malonic acid ionic liquid,ion exchange,material_system,material_system,6,10,0,0,6,10,0,0.0,60,3,0.013108525193465137,0,0,1,0,0,3,0,,2023-2026,0.07420311737723514,0.8805992854351589,0.3320381845587004
2022,choline chloride/malonic acid ionic liquid,ion migration,material_system,transport_mechanism,6,10,0,0,6,10,0,0.0,60,3,0.01730798746331246,1,0,1,0,0,3,0,,2023-2026,0.20144745350343035,0.8851043934572658,0.5965779043153017
2022,choline chloride/malonic acid ionic liquid,ion transport,material_system,transport_mechanism,6,11,0,0,6,11,0,0.0,66,3,0.020003923546238124,1,0,1,0,0,3,0,,2023-2026,0.20216634014623056,0.9273027968514487,0.6099815776251883
2022,choline chloride/malonic acid ionic liquid,ion-dipole interaction transport,material_system,transport_mechanism,6,1,0,0,6,1,0,0.0,6,3,0.009932963710496569,1,0,1,0,0,3,0,,2023-2026,0.16492360503190673,0.3234564282923017,0.3684251660805002
2022,choline chloride/malonic acid ionic liquid,ion-ion interactions,material_system,material_system,6,6,0,0,6,6,0,0.0,36,3,0.0139830112329713,0,0,1,0,0,3,0,,2023-2026,0.06455411330279544,0.6826648244291855,0.19686819628202978
2022,choline chloride/malonic acid ionic liquid,ion-pair complexation control,material_system,solvation_entropy,6,22,0,0,6,22,1,0.3459762562611936,132,2,0.009105321708540483,1,0,1,0,0,2,0,,2023-2026,0.3498498983365959,1.505676045330207,0.8893513091051192
2022,choline chloride/malonic acid ionic liquid,ion-selectivity membrane transport,material_system,transport_mechanism,6,31,0,0,6,31,1,0.3459762562611936,186,2,0.019681083837208454,1,0,1,0,0,2,0,,2023-2026,0.4040033275762132,1.589927706135209,0.9332802992240272
2022,choline chloride/malonic acid ionic liquid,ionic-electronic conductors,material_system,material_system,6,9,0,0,6,9,0,0.0,54,3,0.11114551905456564,0,0,1,0,0,3,0,,2023-2026,0.08093779849386097,0.8640526433316585,0.35601239323396416
2022,choline chloride/malonic acid ionic liquid,ionic/electronic transport,material_system,material_system,6,5,0,0,6,5,0,0.0,30,3,0.10747334185522141,0,0,1,0,0,3,0,,2023-2026,0.07023196946149138,0.6391266119577961,0.2235862222966561
2022,choline chloride/malonic acid ionic liquid,lattice distortion,material_system,material_system,6,9,0,0,6,9,0,0.0,54,3,0.0015767306234133697,0,0,1,0,0,3,0,,2023-2026,0.07064011299734081,0.8134804332049349,0.28533188187349967
2022,choline chloride/malonic acid ionic liquid,lattice thermal conductivity,material_system,material_system,6,33,0,0,6,33,0,0.0,198,3,0.008861690293883909,0,0,1,0,0,3,0,,2023-2026,0.14784231086465632,1.2135976664991905,0.6012169932451292
2022,choline chloride/malonic acid ionic liquid,lower thermal conductivity,material_system,material_system,6,8,0,0,6,8,0,0.0,48,3,0.009127156547249007,0,0,1,0,0,3,0,,2023-2026,0.0688639420946033,0.7806551108133757,0.2626081616702953
2022,choline chloride/malonic acid ionic liquid,mixed conduction,material_system,material_system,6,12,0,0,6,12,0,0.0,72,3,0.002463854994895671,0,0,1,0,0,3,0,,2023-2026,0.11001042362516364,0.9360729637693295,0.4597582761123207
2022,choline chloride/malonic acid ionic liquid,mixed ionic-electronic,material_system,material_system,6,25,0,0,6,25,0,0.0,150,3,0.12291649592484613,0,0,1,0,0,3,0,,2023-2026,0.13603800730145538,1.1990663205493217,0.5832188913079885
2022,choline chloride/malonic acid ionic liquid,mixed ionic-electronic conductors,material_system,material_system,6,9,0,0,6,9,0,0.0,54,3,0.10114359571451426,0,0,1,0,0,3,0,,2023-2026,0.07995575668010085,0.8630980293641489,0.35133422653938484
2022,choline chloride/malonic acid ionic liquid,mobile ions,material_system,material_system,6,7,0,0,6,7,0,0.0,42,3,0.01369530375138303,0,0,1,0,0,3,0,,2023-2026,0.06686567983922789,0.7432744375593145,0.23395299503154135
2022,choline chloride/malonic acid ionic liquid,moisture-gradient ion transport,material_system,transport_mechanism,6,36,0,0,6,36,0,0.0,216,3,0.008131848277990824,1,0,1,0,0,3,0,,2023-2026,0.37794372149316585,1.2265379891698769,0.8659995533969742
2022,choline chloride/malonic acid ionic liquid,nanochannel-confined ion transport,material_system,transport_mechanism,6,6,0,0,6,6,0,0.0,36,3,0.01665000840605516,1,0,1,0,0,3,0,,2023-2026,0.19118147450879927,0.6855398314073579,0.5183107240551554
2022,choline chloride/malonic acid ionic liquid,of ionic liquid,material_system,material_system,6,4,0,0,6,4,0,0.0,24,3,0.4235280868465741,0,0,1,0,0,3,0,,2023-2026,0.09937531061245974,0.5666596884943895,0.32084519622620444
2022,choline chloride/malonic acid ionic liquid,of pedot:pss,material_system,material_system,6,18,0,0,6,18,0,0.0,108,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.09527060410906442,1.043846647686038,0.4550563836319991
2022,choline chloride/malonic acid ionic liquid,of pedot:pss films,material_system,material_system,6,9,0,0,6,9,0,0.0,54,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.0704993311054538,0.7939164294088092,0.27603556076592417
2022,choline chloride/malonic acid ionic liquid,of superionic,material_system,material_system,6,14,0,0,6,14,0,0.0,84,3,0.09702124008833125,0,0,1,0,0,3,0,,2023-2026,0.09379953158858714,1.0324275665717635,0.44675794116005135
2022,choline chloride/malonic acid ionic liquid,of transport,material_system,material_system,6,18,0,0,6,18,1,0.5581106265512472,108,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.17812912670719844,1.4330304806565062,0.6830709540557138
2022,choline chloride/malonic acid ionic liquid,optimization of,material_system,material_system,6,4,0,0,6,4,0,0.0,24,3,0.0017119897947258675,0,0,1,0,0,3,0,,2023-2026,0.062418342201508215,0.5081770222743259,0.13050019538882374
2022,choline chloride/malonic acid ionic liquid,organic redox molecular design,material_system,redox_chemistry,6,12,0,0,6,12,0,0.0,72,3,0.01981038729128424,1,0,1,0,0,3,0,,2023-2026,0.2036232036059018,0.9631091944397923,0.6233908334728968
2022,choline chloride/malonic acid ionic liquid,pedot:pss films,material_system,material_system,6,18,0,0,6,18,0,0.0,108,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.09527060410906442,1.043846647686038,0.4550563836319991
2022,choline chloride/malonic acid ionic liquid,pedot:pss treated,material_system,material_system,6,10,0,0,6,10,0,0.0,60,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.29243078073124185,0.8382696924021661,0.6833165857198683
2022,choline chloride/malonic acid ionic liquid,phase separation,material_system,material_system,6,7,0,0,6,7,0,0.0,42,3,0.0016816423920048955,0,0,1,0,0,3,0,,2023-2026,0.06584189530975253,0.7199059342377045,0.21890247306425503
2022,choline chloride/malonic acid ionic liquid,phase-transition entropy amplification,material_system,phase_or_species_transition,6,54,0,0,6,54,0,0.0,324,3,0.002135227215544916,1,0,1,0,0,3,0,,2023-2026,0.3228967996099389,1.2543111148328032,0.8296767710601238
2022,choline chloride/malonic acid ionic liquid,polymer composites,material_system,material_system,6,9,0,0,6,9,0,0.0,54,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.0704993311054538,0.7939164294088092,0.27603556076592417
2022,choline chloride/malonic acid ionic liquid,polymer electrolyte,material_system,material_system,6,9,0,0,6,9,1,0.3459762562611936,54,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.11687600861724122,1.1622131971194103,0.5409437280187572
2022,choline chloride/malonic acid ionic liquid,quasi-solid granular electrolyte matrix,material_system,material_system,6,4,0,0,6,4,0,0.0,24,3,0.02113334863807709,0,0,1,0,0,3,0,,2023-2026,0.06063808687835694,0.5388753977558198,0.125501032769497
2022,choline chloride/malonic acid ionic liquid,rational design,material_system,material_system,6,6,0,0,6,6,0,0.0,36,3,0.001862991218451892,0,0,1,0,0,3,0,,2023-2026,0.06354900938447258,0.6595196226204433,0.18173951878523975
2022,choline chloride/malonic acid ionic liquid,rational design of,material_system,material_system,6,6,0,0,6,6,0,0.0,36,3,0.0018257672803554618,0,0,1,0,0,3,0,,2023-2026,0.06354594127526207,0.6594191369396528,0.18160832914642996
2022,choline chloride/malonic acid ionic liquid,redox couples,material_system,material_system,6,6,0,0,6,6,0,0.0,36,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.06339559748672897,0.6393359571261096,0.17372159883883215
2022,choline chloride/malonic acid ionic liquid,seebeck coefficient of pedot:pss,material_system,material_system,6,10,0,0,6,10,0,0.0,60,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.29243078073124185,0.8382696924021661,0.6833165857198683
2022,choline chloride/malonic acid ionic liquid,selective solvation entropy engineering,material_system,solvation_entropy,6,11,0,0,6,11,0,0.0,66,3,0.009952049468438817,1,0,1,0,0,3,0,,2023-2026,0.19401341202543362,0.9155013118963882,0.5958047228269971
2022,choline chloride/malonic acid ionic liquid,soft mixed ionic-electronic coupling,material_system,transport_mechanism,6,13,0,0,6,13,0,0.0,78,3,0.09581631358735675,1,0,1,0,0,3,0,,2023-2026,0.22082812151440306,1.0053020152961536,0.657983029085022
2022,choline chloride/malonic acid ionic liquid,solid solution,material_system,material_system,6,5,0,0,6,5,0,0.0,30,3,0.0400135874281946,0,0,1,0,0,3,0,,2023-2026,0.06442172606912704,0.6285532853235081,0.1766370792162117
2022,choline chloride/malonic acid ionic liquid,soret coefficient,material_system,transport_mechanism,6,2,0,0,6,2,0,0.0,12,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.1560068917323823,0.3438243175347513,0.3590353374644113
2022,choline chloride/malonic acid ionic liquid,successive ionic layer,material_system,material_system,6,4,0,0,6,4,1,0.3459762562611936,24,2,0.06885915836488474,0,0,1,0,0,2,0,,2023-2026,0.10849574978966933,0.9220440462234132,0.4530759783397532
2022,choline chloride/malonic acid ionic liquid,superionic conductor,material_system,material_system,6,9,0,0,6,9,0,0.0,54,3,0.07809468468644107,0,0,1,0,0,3,0,,2023-2026,0.07772476369704061,0.8605021492770614,0.34018589850946246
2022,choline chloride/malonic acid ionic liquid,superionic phase,material_system,material_system,6,22,0,0,6,22,0,0.0,132,3,0.07952631759843917,0,0,1,0,0,3,0,,2023-2026,0.11750609863842114,1.1676143024618992,0.5445235303969185
2022,choline chloride/malonic acid ionic liquid,suppress lattice thermal conductivity,material_system,material_system,6,3,0,0,6,3,0,0.0,18,3,0.006557351876311277,0,0,1,0,0,3,0,,2023-2026,0.05735867708194149,0.44652347457154024,0.08267738513928433
2022,choline chloride/malonic acid ionic liquid,thermal charging redox storage,material_system,device_function,6,36,0,0,6,36,1,0.3459762562611936,216,2,0.020984065334862065,1,0,1,0,0,2,0,,2023-2026,0.36971836140225545,1.6100583375202366,0.9210042985541227
2022,choline chloride/malonic acid ionic liquid,thermodiffusion of,material_system,transport_mechanism,6,4,0,0,6,4,0,0.0,24,3,0.001732980116420546,1,0,1,0,0,3,0,,2023-2026,0.1638468054342137,0.5082161000390778,0.41858147713950755
2022,choline chloride/malonic acid ionic liquid,thermoresponsive micellization p/n conversion,material_system,phase_or_species_transition,6,6,0,0,6,6,0,0.0,36,3,0.0018661876953899163,1,0,1,0,0,3,0,,2023-2026,0.17857317808517667,0.6595307876960866,0.4857310333277508
2022,choline chloride/malonic acid ionic liquid,transport determine,material_system,material_system,6,3,0,0,6,3,0,0.0,18,3,0.04605541211002894,0,0,1,0,0,3,0,,2023-2026,0.06042415402405405,0.4746092223524815,0.10704795399988834
2022,choline chloride/malonic acid ionic liquid,transport in,material_system,material_system,6,29,0,0,6,29,0,0.0,174,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.13197300387138025,1.1543529838664657,0.5659967621280635
2022,choline chloride/malonic acid ionic liquid,transport of,material_system,material_system,6,7,0,0,6,7,1,0.5581106265512472,42,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.11916318053602365,1.0893694523530395,0.5265728800312621
