unordered_group_id,endpoint_a_global_concept_id,endpoint_a_label,endpoint_b_global_concept_id,endpoint_b_label,orientation_count,is_mirrored,oriented_mapping_candidate_ids,unordered_path_count,candidate_path_ids,distinct_shared_route_count,shared_global_concept_ids,best_evidence_grade,best_evidence_grade_order,worst_evidence_grade,worst_evidence_grade_order,R2_path_count,R1_path_count,R0_path_count,unclassified_path_count,candidate_group_status,graph_eligible
UG_e8cf450abb78,GC_3c432d56645d,thermal gradient,GC_6624fb8cc64b,temperature dependent host guest interaction,1,False,CM_e8cf450abb78,1,TC_6b6af2caadc5,1,GC_cf402379d512,R2_dual_direct_sentence_relations,1,R2_dual_direct_sentence_relations,1,1,0,0,0,candidate_not_observed,False
UG_06e9c0a7d421,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_e8476eac67cb,thermo power,1,False,CM_a2418bcbc7eb,1,TC_aa008f16ecf3,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_0786baeb27bb,GC_5ce88e5ad7e0,thermal migration,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_0786baeb27bb,1,TC_da24175205a5,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_07d0a6ab59e5,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_c21beccead48,conductivity,1,False,CM_e537be7cbca1,1,TC_8a689a6627a5,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_0bde4b39a4c2,GC_6624fb8cc64b,temperature dependent host guest interaction,GC_fd67e6523f72,bulk diffusion,1,False,CM_42decba312e9,1,TC_533b87cf6592,1,GC_cf402379d512,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_0c77c60748a6,GC_3c432d56645d,thermal gradient,GC_f33dfec886d8,synergistically enlarges solvation entropy,1,False,CM_0c77c60748a6,2,TC_682dd75bc308; TC_de62589b4dd5,2,GC_4a92e5f4fe38; GC_cf402379d512,R1_single_direct_sentence_relation,2,R0_cooccurrence_only_or_rejected,3,0,1,1,0,candidate_not_observed,False
UG_0e65a95af805,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_e5be0123ef8b,bi0,1,False,CM_d43e50b2ffef,1,TC_b88b705cd488,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_0ea93b869254,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_f4a6a0344f96,ion migration,1,False,CM_9a8d2debc91f,1,TC_19d0db4abf5b,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_0eb7e25c053b,GC_1f740b9fe27e,oh-,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_0eb7e25c053b,1,TC_9b5fba6bdc3c,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_17a279ec7dbc,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_b1af0c42830b,pedot pss network,1,False,CM_a20f0a978681,1,TC_b8174171cd25,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_1d9bd5b56005,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_dc6d98c2fcaa,steady open circuit voltage,1,False,CM_251596bb51b7,1,TC_c6e494904365,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_1ee710a2a29b,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_854d252d9a45,thermodiffusion,1,False,CM_45be344f8ddc,1,TC_298e035a8cab,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_24adc520d993,GC_6b48cf2a30d2,redox entropy difference,GC_7320e2b5d0b7,regulation,1,False,CM_3e3a851933e6,1,TC_1f47350504f0,1,GC_27998e08b8e3,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_268b43baf0ff,GC_c5e29ae688a6,investigate power,GC_cf402379d512,concentration gradient,1,False,CM_d31dab65e584,1,TC_f62b7feaf99e,1,GC_3c432d56645d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_27b81e9abb22,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_cb87ee39e6f0,chcu hydrogel,1,False,CM_e7141bf9fe22,1,TC_dfb9f70e533a,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_2908f7621ba3,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_bbb29d51b9cd,output voltage,1,False,CM_315872b18246,1,TC_ffab977d0913,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_2a8a1577b96c,GC_56af90ee19c9,spontaneous ion,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_2a8a1577b96c,1,TC_a5f15bb33028,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_2bb190f8bef4,GC_01e53584da76,temperature coefficient,GC_3c432d56645d,thermal gradient,1,False,CM_9ffaa607d62b,1,TC_633c29ddc101,1,GC_cf402379d512,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_2c19bd649c0d,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_cc7c2e17932c,ion selective transport,1,False,CM_bc46deffc44a,1,TC_b70522a1e907,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_2db902e35c24,GC_21faa67da1fd,conversion,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_2db902e35c24,1,TC_bb99ad3e4a96,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_2e880560c901,GC_4c22980d6e87,mtegs,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_2e880560c901,1,TC_9431174009bf,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_30d7d5b99f30,GC_3c432d56645d,thermal gradient,GC_e9cefeab69ae,redox ion transport,1,False,CM_30d7d5b99f30,2,TC_1042e99cbe85; TC_523f3438fad5,2,GC_4a92e5f4fe38; GC_cf402379d512,R1_single_direct_sentence_relation,2,R0_cooccurrence_only_or_rejected,3,0,1,1,0,candidate_not_observed,False
UG_312145245800,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_fe5584c4c80c,ionic nanofluidic transport,1,False,CM_9ba64d6d6042,1,TC_9f40bdc76c06,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_31fa31f74db6,GC_3c432d56645d,thermal gradient,GC_6cdb23f33c74,seebeck coefficient,1,False,CM_31fa31f74db6,2,TC_789328ac640e; TC_c2c1e2668ea5,2,GC_4a92e5f4fe38; GC_cf402379d512,R1_single_direct_sentence_relation,2,R0_cooccurrence_only_or_rejected,3,0,1,1,0,candidate_not_observed,False
UG_3425c5c63655,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_f0253d479934,ionic thermopower,1,False,CM_ad7c4c4e6e02,1,TC_fb892c1e3521,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_36c126fbe925,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_b19ed8936d3a,mos2,1,False,CM_b11aeb562a44,1,TC_007b5f1b78a3,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_3ea7f030d750,GC_3df28f2a55c5,molecular concentration gradient,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_3ea7f030d750,1,TC_667bdb8fa4da,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_498d2ad0138f,GC_6cdb23f33c74,seebeck coefficient,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_498d2ad0138f,1,TC_22fe7482fd25,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_4d800cb6430c,GC_3c432d56645d,thermal gradient,GC_daadfd6b705e,thermoelectric power,1,False,CM_4d800cb6430c,1,TC_35ea95549a9a,1,GC_cf402379d512,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_4f12e13670a7,GC_6624fb8cc64b,temperature dependent host guest interaction,GC_66d6df87fd51,different cation,1,False,CM_a90d8b9b650f,1,TC_81a6b928bc0a,1,GC_cf402379d512,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_55246c812a64,GC_063ef00aec1d,cation dipole interaction,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_55246c812a64,1,TC_85e15f1c8ed7,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_60b2201495a1,GC_49990adc781e,energy conversion,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_60b2201495a1,1,TC_0e2a03b17c23,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_60f1503321d4,GC_174473113892,confinement,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_60f1503321d4,1,TC_2800a9c2019f,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_62481d3b2439,GC_aa7025094eaf,repulsive interaction,GC_bc536166f47d,ionic conductivity,1,False,CM_62481d3b2439,1,TC_8f23bd333802,1,GC_3c0cb933cdf7,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_672599261e4e,GC_6cdb23f33c74,seebeck coefficient,GC_7320e2b5d0b7,regulation,1,False,CM_65f291a901e7,1,TC_63292af93846,1,GC_27998e08b8e3,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_6751c57e07b5,GC_07482e911626,ysz film,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_6751c57e07b5,1,TC_1f582cc84039,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_6ae6fb164d15,GC_41374fb28f21,redox ion,GC_96687fd1b877,anion adsorption,1,False,CM_b98bb996ec49,1,TC_558878b2dd61,1,GC_720e69b53d5a,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_6dddeace6135,GC_2d2e2de4f537,coulombic interaction,GC_bc536166f47d,ionic conductivity,1,False,CM_6dddeace6135,1,TC_8ae06663a1e8,1,GC_3c0cb933cdf7,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_6e17f8a2cf1e,GC_4f882243a701,nacl,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_6e17f8a2cf1e,1,TC_37a914b8dde6,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_70e0c3da0453,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_96a5e1f0372e,complexation,1,False,CM_2faad93bf833,1,TC_0c8395906789,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_7137c7371ceb,GC_41374fb28f21,redox ion,GC_7320e2b5d0b7,regulation,1,False,CM_79ea517ccf47,1,TC_0eccf425499a,1,GC_27998e08b8e3,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_725a499b89f2,GC_4b155e3c784d,thermoelectric conversion,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_725a499b89f2,1,TC_6a526ca41ab4,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_7387fd88f99f,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_f42dbe983442,cu2+,1,False,CM_555829560cbd,1,TC_237aaca72a32,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_74f83d8f36ec,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_a8b118c9c48a,suppressing cation thermodiffusion,1,False,CM_695f4b301bd8,1,TC_606f69259a5c,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_777ea8537d6e,GC_3c432d56645d,thermal gradient,GC_7fd8c2696d32,solvation,1,False,CM_777ea8537d6e,1,TC_d27e37750b95,1,GC_cf402379d512,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_79bcdeb8625f,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_f012313172f4,reconstructed lignocellulose ion channel,1,False,CM_7085b35dbd96,1,TC_2e9a9f6b1690,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_7c7432e34a88,GC_1d1bdcf9a47d,na+ ion,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_7c7432e34a88,1,TC_9aa204613978,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_80db4a0b5cf4,GC_6624fb8cc64b,temperature dependent host guest interaction,GC_d0f1f045dc61,thermal voltage,1,False,CM_653cbc07df36,1,TC_a0efc39343d1,1,GC_cf402379d512,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_81d8997dac2e,GC_05203ac208f7,host guest complexation,GC_ca8cc375b7ff,superior ionic conductivity,1,False,CM_81d8997dac2e,1,TC_c8284f4476de,1,GC_9f138d3cd94d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_854b40b3f344,GC_5f9395c3b80a,entropy,GC_96687fd1b877,anion adsorption,1,False,CM_1b624377e317,1,TC_37161d1b5d0e,1,GC_720e69b53d5a,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_8a5b65362df6,GC_3c432d56645d,thermal gradient,GC_3de6bbd46484,k4fe,1,False,CM_8a5b65362df6,1,TC_f08b469ea31a,1,GC_cf402379d512,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_8a5d1d2992c2,GC_23f7500a3658,intrinsic temperature coefficient,GC_3c432d56645d,thermal gradient,1,False,CM_e580b35ea909,1,TC_69da382c59c5,1,GC_cf402379d512,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_8e062341897c,GC_118af0040619,thermopower,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_8e062341897c,1,TC_a6de226ef54b,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_90ea896ac0b3,GC_482259fe8d8d,selective cation migration,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_90ea896ac0b3,1,TC_7d128c3a7e96,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_928432ea1bee,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_f06335f211de,spatially confined fixed anion,1,False,CM_1cb6ceba36ed,1,TC_cb46d2cb8786,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_963116ebf8e6,GC_514e616a45e1,redox free electrolyte,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_963116ebf8e6,1,TC_ca1882604642,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_9efc8d8041eb,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_bd7f8598ccad,differential ion thermodiffusion,1,False,CM_da93061cd2b5,1,TC_adde4b736d9e,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_a064243749bf,GC_7320e2b5d0b7,regulation,GC_f7553cd07f36,hydrogel electrolyte,1,False,CM_a064243749bf,2,TC_710d9b6fe99f; TC_edd1d341ccc4,2,GC_27998e08b8e3; GC_8ad5b453cc37,R1_single_direct_sentence_relation,2,R0_cooccurrence_only_or_rejected,3,0,1,1,0,candidate_not_observed,False
UG_a303b518fc07,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_cc45520ce5db,p type thermopower,1,False,CM_a280b00301db,1,TC_1f373b773278,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_a3a4d3de8111,GC_96687fd1b877,anion adsorption,GC_ebea89cc3918,kcl induced complexation,1,False,CM_a3a4d3de8111,1,TC_f6d89618735d,1,GC_720e69b53d5a,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_a9cf8c5de5d7,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_e7888ba5e114,ionogel,1,False,CM_5c29d47570fb,1,TC_911aa37fb6af,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_af38754285a1,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_9b0060ef6fb3,differential ion,1,False,CM_e304d172309f,1,TC_bd2815a6bcc8,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_af597ce927e5,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_d18c91f9affa,temperature difference,1,False,CM_9efc5f67576f,1,TC_407cb82e7d52,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_b14d92891e8b,GC_05203ac208f7,host guest complexation,GC_eac622c16e4b,diffusion transport,1,False,CM_b14d92891e8b,1,TC_05a1b53fefd1,1,GC_9f138d3cd94d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_b5073cc560ad,GC_25574f2896a1,selective cation,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_b5073cc560ad,1,TC_4f9a5d2b0ac0,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_bb2192c01857,GC_3c432d56645d,thermal gradient,GC_d7f1b1c87d7d,redox ion pair,1,False,CM_bb2192c01857,1,TC_3d1d2eb7679f,1,GC_cf402379d512,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_bc06be62aa0f,GC_4a92e5f4fe38,hydrogel,GC_7320e2b5d0b7,regulation,1,False,CM_77c6fa576df7,2,TC_9bed6abcd898; TC_ab195102ee85,2,GC_27998e08b8e3; GC_8ad5b453cc37,R1_single_direct_sentence_relation,2,R0_cooccurrence_only_or_rejected,3,0,1,1,0,candidate_not_observed,False
UG_bd04627960f7,GC_3c432d56645d,thermal gradient,GC_d55ff41c1e96,activity coefficient,1,False,CM_bd04627960f7,1,TC_ddd070e74221,1,GC_cf402379d512,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_be8048b61cab,GC_05203ac208f7,host guest complexation,GC_8335aa66a8d7,single solvent,1,False,CM_be8048b61cab,1,TC_d0a0a1002ef9,1,GC_9f138d3cd94d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_c1f85e6316c2,GC_1e7bbb5384f5,hydrogel network,GC_3c432d56645d,thermal gradient,1,False,CM_246f74a2158d,2,TC_59276f26ac16; TC_89aae060fb03,2,GC_4a92e5f4fe38; GC_cf402379d512,R1_single_direct_sentence_relation,2,R0_cooccurrence_only_or_rejected,3,0,1,1,0,candidate_not_observed,False
UG_c1f8be763fcd,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_94a65fe3a2a9,te3,1,False,CM_9e56edc21a7e,1,TC_b30a189b6c1f,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_c420a3517487,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_7b481902f9fd,resulting reconstructed lignocellulose ion,1,False,CM_087002f70f17,1,TC_6fa2db4e973c,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_c5767e09ab0c,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_b3a358cd8cc7,sb1,1,False,CM_80f46e44832e,1,TC_03a008286a49,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_c5fd0579241e,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_c8efb46bae52,suppressing cation,1,False,CM_17c6ed7d0f0d,1,TC_61c1a239ef0b,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_cc4e05d62f3d,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_a8e6012e4ab8,transport,1,False,CM_59440010a32e,1,TC_75e18594962b,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_ce964a4e4f3f,GC_54a7aa9ef424,osmotic energy conversion,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_ce964a4e4f3f,1,TC_14b44de8811c,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_cf3a66095fbb,GC_5874127c6c11,oh- ion,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_cf3a66095fbb,1,TC_6704fadb53fa,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_d08ef1b332af,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_79c8cd50963f,energy density,1,False,CM_f342f9b2c014,1,TC_9efac4717774,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_d2c9c84cdb82,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_bc087337a7ac,cl--dominated ion migration,1,False,CM_5ac82c012ba5,1,TC_cd8c430fdb54,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_d40bc029eee6,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_bfab31d6e65a,electrostatic interaction,1,False,CM_90c0beed5f98,1,TC_b6f6b1cb5a2b,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_d49902cd2c9c,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_7fb4fd8a0af1,thermal ionic diffusion,1,False,CM_09eb03e04863,1,TC_e5ddae313288,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_d5dee728265a,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_f1ca15ca0f9f,differential thermophoretic mobility,1,False,CM_8c6a7eef06b8,1,TC_8bf2040781bc,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_d5fb330154a4,GC_8ad5b453cc37,ion diffusion,GC_bc536166f47d,ionic conductivity,2,True,CM_b8038779e821; CM_d5fb330154a4,2,TC_680b93bd09d0; TC_b975a17423aa,2,GC_3c0cb933cdf7; GC_4a92e5f4fe38,R1_single_direct_sentence_relation,2,R0_cooccurrence_only_or_rejected,3,0,1,1,0,candidate_not_observed,False
UG_d8275b2a055a,GC_00ce943bdeed,measure thermal conductivity,GC_71c1faf6fa71,favourable electrochemical redox reaction,1,False,CM_d8275b2a055a,1,TC_63ad0812fda1,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_d8475b97c3b1,GC_3c432d56645d,thermal gradient,GC_4a92e5f4fe38,hydrogel,1,False,CM_d8475b97c3b1,2,TC_2d5bccc8394d; TC_ed9711da7a6d,2,GC_c2d00d7f1242; GC_cf402379d512,R1_single_direct_sentence_relation,2,R0_cooccurrence_only_or_rejected,3,0,1,1,0,candidate_not_observed,False
UG_dd16623b0818,GC_71c1faf6fa71,favourable electrochemical redox reaction,GC_f224c55df144,single membrane,1,False,CM_b74947040c11,1,TC_11619df124cb,1,GC_f50bbe3cdc5d,R1_single_direct_sentence_relation,2,R1_single_direct_sentence_relation,2,0,1,0,0,candidate_not_observed,False
UG_dd235082b177,GC_3c432d56645d,thermal gradient,GC_5b2bd4afcf11,synergistically enlarges solvation,1,False,CM_dd235082b177,2,TC_be2fff9530e4; TC_f7a9a61457be,2,GC_4a92e5f4fe38; GC_cf402379d512,R1_single_direct_sentence_relation,2,R0_cooccurrence_only_or_rejected,3,0,1,1,0,candidate_not_observed,False
